File,for/loops,while/loops,do-while/loops,total
scene/gui/rich_text_label.c,37,56,200,293
scene/gui/scroll_bar.c,9,4,11,24
scene/gui/scroll_container.c,13,8,21,42
scene/gui/separator.c,0,0,0,0
scene/gui/slider.c,9,4,14,27
scene/gui/spin_box.c,14,10,18,42
scene/gui/split_container.c,6,1,13,20
scene/gui/subviewport_container.c,8,6,15,29
scene/gui/tab_bar.c,20,12,49,81
scene/gui/tab_container.c,6,20,46,72
scene/gui/text_edit.c,0,0,0,0
scene/gui/texture_button.c,12,2,9,23
scene/gui/texture_progress_bar.c,8,5,15,28
scene/gui/texture_rect.c,0,0,0,0
scene/gui/tree.c,58,48,141,247
scene/gui/video_stream_player.c,6,4,20,30
scene/gui/view_panner.c,7,0,8,15
scene/main/canvas_item.c,11,24,112,147
scene/main/canvas_layer.c,0,0,0,0
scene/main/http_request.c,0,0,0,0
scene/main/instance_placeholder.c,0,0,0,0
scene/main/missing_node.c,0,0,0,0
scene/main/multiplayer_api.c,0,0,0,0
scene/main/multiplayer_peer.c,5,2,32,39
scene/main/node.c,75,71,175,321
scene/main/resource_preloader.c,4,9,33,46
scene/main/scene_tree.c,15,58,169,242
scene/main/shader_globals_override.c,0,0,0,0
scene/main/status_indicator.c,0,0,0,0
scene/main/timer.c,0,0,0,0
scene/main/viewport.c,27,79,177,283
scene/main/window.c,19,96,235,350
scene/property_list_helper.c,0,0,0,0
scene/property_utils.c,0,0,0,0
scene/register_scene_types.c,93,3,41,137
scene/resources/2d/capsule_shape_2d.c,0,0,0,0
scene/resources/2d/circle_shape_2d.c,0,0,0,0
scene/resources/2d/concave_polygon_shape_2d.c,0,0,0,0
scene/resources/2d/convex_polygon_shape_2d.c,0,0,0,0
scene/resources/2d/navigation_mesh_source_geometry_data_2d.c,0,0,0,0
scene/resources/2d/navigation_polygon.c,5,17,57,79
scene/resources/2d/polygon_path_finder.c,0,0,0,0
scene/resources/2d/rectangle_shape_2d.c,0,0,0,0
scene/resources/2d/segment_shape_2d.c,0,0,0,0
scene/resources/2d/separation_ray_shape_2d.c,0,0,0,0
scene/resources/2d/shape_2d.c,0,0,0,0
scene/resources/2d/skeleton/skeleton_modification_2d_ccdik.c,0,0,0,0
scene/resources/2d/skeleton/skeleton_modification_2d_fabrik.c,6,11,35,52
scene/resources/2d/skeleton/skeleton_modification_2d_jiggle.c,6,3,14,23
scene/resources/2d/skeleton/skeleton_modification_2d.c,5,1,22,28
scene/resources/2d/skeleton/skeleton_modification_2d_lookat.c,6,1,10,17
scene/resources/2d/skeleton/skeleton_modification_2d_physicalbones.c,0,0,0,0
scene/resources/2d/skeleton/skeleton_modification_2d_stackholder.c,0,0,0,0
scene/resources/2d/skeleton/skeleton_modification_2d_twoboneik.c,0,0,0,0
scene/resources/2d/skeleton/skeleton_modification_stack_2d.c,0,0,0,0
scene/resources/2d/tile_set.c,173,238,704,1115
scene/resources/2d/world_boundary_shape_2d.c,0,0,0,0
scene/resources/3d/box_shape_3d.c,0,0,0,0
scene/resources/3d/capsule_shape_3d.c,0,0,0,0
scene/resources/3d/concave_polygon_shape_3d.c,0,0,0,0
scene/resources/3d/convex_polygon_shape_3d.c,0,0,0,0
scene/resources/3d/cylinder_shape_3d.c,0,0,0,0
scene/resources/3d/fog_material.c,6,0,18,24
scene/resources/3d/height_map_shape_3d.c,6,1,29,36
scene/resources/3d/importer_mesh.c,21,39,130,190
scene/resources/3d/mesh_library.c,38,35,36,109
scene/resources/3d/navigation_mesh_source_geometry_data_3d.c,0,0,0,0
scene/resources/3d/primitive_meshes.c,39,28,111,178
scene/resources/3d/separation_ray_shape_3d.c,0,0,0,0
scene/resources/3d/shape_3d.c,0,0,0,0
scene/resources/3d/skin.c,0,0,0,0
scene/resources/3d/sky_material.c,7,3,9,19
scene/resources/3d/sphere_shape_3d.c,0,0,0,0
scene/resources/3d/world_3d.c,0,0,0,0
scene/resources/3d/world_boundary_shape_3d.c,6,0,12,18
scene/resources/animated_texture.c,0,0,0,0
scene/resources/animation_library.c,0,0,0,0
scene/resources/animation.c,60,166,403,629
scene/resources/atlas_texture.c,6,2,17,25
scene/resources/audio_stream_polyphonic.c,13,2,23,38
scene/resources/audio_stream_wav.c,27,11,44,82
scene/resources/bit_map.c,0,0,0,0
scene/resources/bone_map.c,0,0,0,0
scene/resources/camera_attributes.c,0,0,0,0
scene/resources/camera_texture.c,0,0,0,0
scene/resources/canvas_item_material.c,0,0,0,0
scene/resources/color_palette.c,0,0,0,0
scene/resources/compositor.c,0,0,0,0
scene/resources/compressed_texture.c,19,2,15,36
scene/resources/curve.c,12,14,133,159
scene/resources/curve_texture.c,11,5,34,50
scene/resources/environment.c,0,0,0,0
scene/resources/external_texture.c,0,0,0,0
scene/resources/font.c,39,57,144,240
scene/resources/gradient.c,5,12,56,73
scene/resources/gradient_texture.c,0,0,0,0
scene/resources/image_texture.c,21,4,40,65
scene/resources/immediate_mesh.c,12,2,27,41
scene/resources/label_settings.c,0,0,0,0
scene/resources/material.c,22,39,137,198
scene/resources/mesh_data_tool.c,9,6,34,49
scene/resources/mesh.c,28,33,110,171
scene/resources/mesh_texture.c,0,0,0,0
scene/resources/multimesh.c,5,0,20,25
scene/resources/navigation_mesh.c,0,0,0,0
scene/resources/packed_scene.c,42,54,164,260
scene/resources/particle_process_material.c,32,11,41,84
scene/resources/physics_material.c,0,0,0,0
scene/resources/placeholder_textures.c,0,0,0,0
scene/resources/portable_compressed_texture.c,7,0,36,43
scene/resources/resource_format_text.c,13,59,174,246
scene/resources/shader_include.c,7,4,18,29
scene/resources/shader.c,10,14,61,85
scene/resources/skeleton_profile.c,0,0,0,0
scene/resources/sky.c,0,0,0,0
scene/resources/sprite_frames.c,0,0,0,0
scene/resources/style_box_flat.c,9,2,17,28
scene/resources/style_box_line.c,0,0,0,0
scene/resources/style_box.c,6,2,22,30
scene/resources/style_box_texture.c,8,0,8,16
scene/resources/surface_tool.c,14,25,88,127
scene/resources/syntax_highlighter.c,11,19,56,86
scene/resources/text_file.c,0,0,0,0
scene/resources/text_line.c,0,0,0,0
scene/resources/text_paragraph.c,0,0,0,0
scene/resources/texture.c,9,5,37,51
scene/resources/texture_rd.c,0,0,0,0
scene/resources/theme.c,32,107,242,381
scene/resources/video_stream.c,5,2,15,22
scene/resources/visual_shader.c,83,175,403,661
scene/resources/visual_shader_nodes.c,90,14,170,274
scene/resources/visual_shader_particle_nodes.c,26,15,47,88
scene/resources/visual_shader_sdf_nodes.c,0,0,0,0
scene/resources/world_2d.c,0,0,0,0
scene/theme/default_theme.c,0,0,0,0
scene/theme/theme_db.c,10,29,78,117
scene/theme/theme_owner.c,0,0,0,0
.sconf_temp/conftest_d219010de4b5c77e0f8140a106ee1428_0_cb1b634a0d92622ba5fc4dbfb51ce5da.c,0,0,0,0
servers/audio/audio_driver_dummy.c,0,0,0,0
servers/audio/audio_effect.c,6,2,18,26
servers/audio/audio_filter_sw.c,0,0,0,0
servers/audio/audio_rb_resampler.c,1,0,8,9
servers/audio/audio_stream.c,19,16,56,91
servers/audio/effects/audio_effect_amplify.c,0,0,0,0
servers/audio/effects/audio_effect_capture.c,0,0,0,0
servers/audio/effects/audio_effect_chorus.c,0,0,0,0
servers/audio/effects/audio_effect_compressor.c,0,0,0,0
servers/audio/effects/audio_effect_delay.c,0,0,0,0
servers/audio/effects/audio_effect_distortion.c,0,0,0,0
servers/audio/effects/audio_effect_eq.c,9,8,29,46
servers/audio/effects/audio_effect_filter.c,7,0,29,36
servers/audio/effects/audio_effect_hard_limiter.c,8,1,16,25
servers/audio/effects/audio_effect_limiter.c,0,0,0,0
servers/audio/effects/audio_effect_panner.c,0,0,0,0
servers/audio/effects/audio_effect_phaser.c,9,0,20,29
servers/audio/effects/audio_effect_pitch_shift.c,0,0,0,0
servers/audio/effects/audio_effect_record.c,0,0,0,0
servers/audio/effects/audio_effect_reverb.c,0,0,0,0
servers/audio/effects/audio_effect_spectrum_analyzer.c,0,0,0,0
servers/audio/effects/audio_effect_stereo_enhance.c,0,0,0,0
servers/audio/effects/audio_stream_generator.c,0,0,0,0
servers/audio/effects/eq_filter.c,0,0,0,0
servers/audio/effects/reverb_filter.c,0,0,0,0
servers/audio_server.c,29,69,148,246
servers/camera/camera_feed.c,5,0,14,19
servers/camera_server.c,0,0,0,0
servers/debugger/servers_debugger.c,12,33,84,129
servers/display/native_menu.c,3,1,27,31
servers/display_server.c,8,7,58,73
servers/extensions/physics_server_2d_extension.c,13,23,83,119
servers/movie_writer/movie_writer.c,4,4,43,51
servers/movie_writer/movie_writer_mjpeg.c,6,0,6,12
servers/movie_writer/movie_writer_pngwav.c,0,0,0,0
servers/navigation/navigation_path_query_parameters_2d.c,0,0,0,0
servers/navigation/navigation_path_query_parameters_3d.c,0,0,0,0
servers/navigation/navigation_path_query_result_2d.c,0,0,0,0
servers/navigation/navigation_path_query_result_3d.c,0,0,0,0
servers/navigation_server_2d.c,12,7,40,59
servers/navigation_server_3d.c,12,5,38,55
servers/physics_server_2d.c,13,14,72,99
servers/physics_server_2d_wrap_mt.c,0,0,0,0
servers/physics_server_3d.c,15,15,87,117
servers/physics_server_3d_wrap_mt.c,0,0,0,0
servers/register_server_types.c,69,30,230,329
servers/rendering/dummy/storage/light_storage.c,1,0,11,12
servers/rendering/dummy/storage/material_storage.c,2,44,129,175
servers/rendering/dummy/storage/mesh_storage.c,9,5,20,34
servers/rendering/dummy/storage/texture_storage.c,0,0,0,0
servers/rendering/dummy/storage/utilities.c,0,0,0,0
servers/rendering/instance_uniforms.c,0,0,0,0
servers/rendering/renderer_canvas_cull.c,43,57,146,246
servers/rendering/renderer_canvas_render.c,0,0,0,0
servers/rendering/renderer_compositor.c,0,0,0,0
servers/rendering/renderer_geometry_instance.c,0,0,0,0
servers/rendering/renderer_rd/cluster_builder_rd.c,3,4,20,27
servers/rendering/renderer_rd/effects/bokeh_dof.c,3,11,71,85
servers/rendering/renderer_rd/effects/copy_effects.c,25,22,156,203
servers/rendering/renderer_rd/effects/debug_effects.c,6,8,34,48
servers/rendering/renderer_rd/effects/fsr2.c,66,10,60,136
servers/rendering/renderer_rd/effects/fsr.c,0,0,0,0
servers/rendering/renderer_rd/effects/luminance.c,5,8,45,58
servers/rendering/renderer_rd/effects/motion_vectors_store.c,0,0,0,0
servers/rendering/renderer_rd/effects/resolve.c,0,0,0,0
servers/rendering/renderer_rd/effects/roughness_limiter.c,0,0,0,0
servers/rendering/renderer_rd/effects/sort_effects.c,0,0,0,0
servers/rendering/renderer_rd/effects/ss_effects.c,9,6,135,150
servers/rendering/renderer_rd/effects/taa.c,0,0,0,0
servers/rendering/renderer_rd/effects/tone_mapper.c,4,6,29,39
servers/rendering/renderer_rd/effects/vrs.c,0,0,0,0
servers/rendering/renderer_rd/environment/fog.c,10,16,98,124
servers/rendering/renderer_rd/environment/gi.c,17,27,147,191
servers/rendering/renderer_rd/environment/sky.c,6,25,122,153
servers/rendering/renderer_rd/forward_clustered/render_forward_clustered.c,23,106,274,403
servers/rendering/renderer_rd/forward_clustered/scene_shader_forward_clustered.c,11,20,105,136
servers/rendering/renderer_rd/forward_mobile/render_forward_mobile.c,34,52,156,242
servers/rendering/renderer_rd/forward_mobile/scene_shader_forward_mobile.c,10,18,93,121
servers/rendering/renderer_rd/framebuffer_cache_rd.c,9,4,26,39
servers/rendering/renderer_rd/pipeline_cache_rd.c,1,1,7,9
servers/rendering/renderer_rd/renderer_canvas_render_rd.c,16,46,183,245
servers/rendering/renderer_rd/renderer_compositor_rd.c,2,7,23,32
servers/rendering/renderer_rd/renderer_scene_render_rd.c,4,11,44,59
servers/rendering/renderer_rd/shader_rd.c,23,54,143,220
servers/rendering/renderer_rd/storage_rd/forward_id_storage.c,0,0,0,0
servers/rendering/renderer_rd/storage_rd/light_storage.c,18,40,138,196
servers/rendering/renderer_rd/storage_rd/material_storage.c,16,131,265,412
servers/rendering/renderer_rd/storage_rd/mesh_storage.c,26,40,110,176
servers/rendering/renderer_rd/storage_rd/particles_storage.c,17,29,113,159
servers/rendering/renderer_rd/storage_rd/render_data_rd.c,5,0,4,9
servers/rendering/renderer_rd/storage_rd/render_scene_buffers_rd.c,9,16,79,104
servers/rendering/renderer_rd/storage_rd/render_scene_data_rd.c,0,0,0,0
servers/rendering/renderer_rd/storage_rd/texture_storage.c,30,66,182,278
servers/rendering/renderer_rd/storage_rd/utilities.c,5,6,14,25
servers/rendering/renderer_rd/uniform_set_cache_rd.c,0,0,0,0
servers/rendering/renderer_scene_cull.c,45,163,426,634
servers/rendering/renderer_scene_occlusion_cull.c,3,0,6,9
servers/rendering/renderer_scene_render.c,1,0,6,7
servers/rendering/renderer_viewport.c,6,19,86,111
servers/rendering/rendering_context_driver.c,0,0,0,0
servers/rendering/rendering_device_binds.c,6,5,34,45
servers/rendering/rendering_device_commons.c,0,0,0,0
servers/rendering/rendering_device_driver.c,0,0,0,0
servers/rendering/rendering_device_graph.c,19,18,90,127
servers/rendering/rendering_device.c,0,0,0,0
servers/rendering/rendering_light_culler.c,0,0,0,0
servers/rendering/rendering_method.c,0,0,0,0
servers/rendering/rendering_server_default.c,7,4,99,110
servers/rendering/rendering_server_globals.c,0,0,0,0
servers/rendering_server.c,0,0,0,0
servers/rendering/shader_compiler.c,25,74,197,296
servers/rendering/shader_include_db.c,0,0,0,0
servers/rendering/shader_language.c,57,178,531,766
servers/rendering/shader_preprocessor.c,24,33,81,138
servers/rendering/shader_types.c,0,0,0,0
servers/rendering/shader_warnings.c,0,0,0,0
servers/rendering/storage/camera_attributes_storage.c,1,0,7,8
servers/rendering/storage/compositor_storage.c,3,9,14,26
servers/rendering/storage/environment_storage.c,0,0,0,0
servers/rendering/storage/mesh_storage.c,0,0,0,0
servers/rendering/storage/render_data.c,0,0,0,0
servers/rendering/storage/render_scene_buffers.c,5,2,21,28
servers/rendering/storage/render_scene_data.c,8,2,22,32
servers/rendering/storage/utilities.c,0,0,0,0
servers/text_server.c,9,18,185,212
servers/xr_server.c,0,0,0,0
servers/xr/xr_body_tracker.c,0,0,0,0
servers/xr/xr_controller_tracker.c,0,0,0,0
servers/xr/xr_face_tracker.c,0,0,0,0
servers/xr/xr_hand_tracker.c,0,0,0,0
servers/xr/xr_interface_extension.c,12,3,26,41
servers/xr/xr_interface.c,6,1,11,18
servers/xr/xr_pose.c,0,0,0,0
servers/xr/xr_positional_tracker.c,0,0,0,0
servers/xr/xr_tracker.c,0,0,0,0
servers/xr/xr_vrs.c,0,0,0,0
thirdparty/amd-fsr2/ffx_assert.c,0,0,0,0
thirdparty/amd-fsr2/ffx_fsr2.c,14,3,18,35
thirdparty/astcenc/astcenc_averages_and_directions.c,0,0,0,0
thirdparty/astcenc/astcenc_block_sizes.c,8,3,44,55
thirdparty/astcenc/astcenc_color_quantize.c,0,0,0,0
thirdparty/astcenc/astcenc_color_unquantize.c,0,0,0,0
thirdparty/astcenc/astcenc_compress_symbolic.c,4,2,24,30
thirdparty/astcenc/astcenc_compute_variance.c,0,0,0,0
thirdparty/astcenc/astcenc_decompress_symbolic.c,2,1,11,14
thirdparty/astcenc/astcenc_diagnostic_trace.c,0,0,0,0
thirdparty/astcenc/astcenc_entry.c,3,3,12,18
thirdparty/astcenc/astcenc_find_best_partitioning.c,4,2,26,32
thirdparty/astcenc/astcenc_ideal_endpoints_and_weights.c,0,0,0,0
thirdparty/astcenc/astcenc_image.c,1,1,14,16
thirdparty/astcenc/astcenc_integer_sequence.c,0,0,0,0
thirdparty/astcenc/astcenc_mathlib.c,0,0,0,0
thirdparty/astcenc/astcenc_mathlib_softfloat.c,0,0,0,0
thirdparty/astcenc/astcenc_partition_tables.c,3,2,10,15
thirdparty/astcenc/astcenc_percentile_tables.c,2,1,2,5
thirdparty/astcenc/astcenc_pick_best_endpoint_format.c,0,0,0,0
thirdparty/astcenc/astcenc_quantization.c,0,0,0,0
thirdparty/astcenc/astcenc_symbolic_physical.c,1,0,21,22
thirdparty/astcenc/astcenc_weight_align.c,0,0,0,0
thirdparty/astcenc/astcenc_weight_quant_xfer_tables.c,0,0,0,0
thirdparty/basis_universal/encoder/3rdparty/android_astc_decomp.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_astc_hdr_enc.c,11,19,118,148
thirdparty/basis_universal/encoder/basisu_backend.c,13,22,123,158
thirdparty/basis_universal/encoder/basisu_basis_file.c,2,1,6,9
thirdparty/basis_universal/encoder/basisu_bc7enc.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_comp.c,80,81,373,534
thirdparty/basis_universal/encoder/basisu_enc.c,26,25,215,266
thirdparty/basis_universal/encoder/basisu_etc.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_frontend.c,79,91,526,696
thirdparty/basis_universal/encoder/basisu_gpu_texture.c,8,12,108,128
thirdparty/basis_universal/encoder/basisu_kernels_sse.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_opencl.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_pvrtc1_4.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_resample_filters.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_resampler.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_ssim.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_uastc_enc.c,49,33,146,228
thirdparty/basis_universal/encoder/pvpngreader.c,8,11,106,125
thirdparty/basis_universal/transcoder/basisu_transcoder.c,55,57,457,569
thirdparty/brotli/common/constants.c,0,0,0,0
thirdparty/brotli/common/context.c,0,0,0,0
thirdparty/brotli/common/dictionary.c,0,0,0,0
thirdparty/brotli/common/platform.c,0,0,0,0
thirdparty/brotli/common/shared_dictionary.c,0,0,0,0
thirdparty/brotli/common/transform.c,0,0,0,0
thirdparty/brotli/dec/bit_reader.c,0,0,0,0
thirdparty/brotli/dec/decode.c,0,0,0,0
thirdparty/brotli/dec/huffman.c,3,0,14,17
thirdparty/brotli/dec/state.c,0,0,0,0
thirdparty/clipper2/src/clipper.engine.c,26,94,206,326
thirdparty/clipper2/src/clipper.offset.c,12,34,104,150
thirdparty/clipper2/src/clipper.rectclip.c,8,19,38,65
thirdparty/cvtt/ConvectionKernels_API.c,0,0,0,0
thirdparty/cvtt/ConvectionKernels_BC67.c,39,38,298,375
thirdparty/cvtt/ConvectionKernels_BC6H_IO.c,0,0,0,0
thirdparty/cvtt/ConvectionKernels_BC7_PrioData.c,0,0,0,0
thirdparty/cvtt/ConvectionKernels_BCCommon.c,0,0,0,0
thirdparty/cvtt/ConvectionKernels_ETC.c,3,18,161,182
thirdparty/cvtt/ConvectionKernels_IndexSelector.c,0,0,0,0
thirdparty/cvtt/ConvectionKernels_S3TC.c,10,5,105,120
thirdparty/cvtt/ConvectionKernels_SingleFile.c,0,0,0,0
thirdparty/cvtt/ConvectionKernels_Util.c,2,0,3,5
thirdparty/embree/common/lexers/stringstream.c,3,2,6,11
thirdparty/embree/common/lexers/tokenstream.c,5,6,23,34
thirdparty/embree/common/math/constants.c,0,0,0,0
thirdparty/embree/common/simd/sse.c,0,0,0,0
thirdparty/embree/common/sys/alloc.c,0,0,0,0
thirdparty/embree/common/sys/barrier.c,3,6,13,22
thirdparty/embree/common/sys/condition.c,0,0,0,0
thirdparty/embree/common/sys/estring.c,0,0,0,0
thirdparty/embree/common/sys/filename.c,0,0,0,0
thirdparty/embree/common/sys/library.c,0,0,0,0
thirdparty/embree/common/sys/mutex.c,0,0,0,0
thirdparty/embree/common/sys/regression.c,0,0,0,0
thirdparty/embree/common/sys/sysinfo.c,2,0,6,8
thirdparty/embree/common/sys/thread.c,52,1,11,64
thirdparty/embree/common/tasking/taskschedulerinternal.c,4,11,20,35
thirdparty/embree/kernels/builders/primrefgen.c,0,9,38,47
thirdparty/embree/kernels/bvh/bvh4_factory.c,105,0,0,105
thirdparty/embree/kernels/bvh/bvh8_factory.c,0,0,0,0
thirdparty/embree/kernels/bvh/bvh_builder.c,48,44,92,184
thirdparty/embree/kernels/bvh/bvh_builder_morton.c,19,48,104,171
thirdparty/embree/kernels/bvh/bvh_builder_sah.c,41,24,35,100
thirdparty/embree/kernels/bvh/bvh_builder_sah_mb.c,28,43,108,179
thirdparty/embree/kernels/bvh/bvh_builder_sah_spatial.c,35,77,184,296
thirdparty/embree/kernels/bvh/bvh_builder_twolevel.c,44,108,230,382
thirdparty/embree/kernels/bvh/bvh_collider.c,0,0,0,0
thirdparty/embree/kernels/bvh/bvh_intersector1_bvh4.c,136,38,61,235
thirdparty/embree/kernels/bvh/bvh_intersector_hybrid4_bvh4.c,101,62,100,263
thirdparty/embree/kernels/bvh/bvh.c,2,31,75,108
thirdparty/embree/kernels/bvh/bvh_refit.c,1,4,24,29
thirdparty/embree/kernels/bvh/bvh_rotate.c,6,0,2,8
thirdparty/embree/kernels/bvh/bvh_statistics.c,49,0,21,70
thirdparty/embree/kernels/common/acceln.c,0,0,16,16
thirdparty/embree/kernels/common/accelset.c,1,0,0,1
thirdparty/embree/kernels/common/alloc.c,5,11,26,42
thirdparty/embree/kernels/common/device.c,2,15,14,31
thirdparty/embree/kernels/common/geometry.c,1,1,4,6
thirdparty/embree/kernels/common/rtcore_builder.c,42,79,169,290
thirdparty/embree/kernels/common/rtcore.c,5,8,12,25
thirdparty/embree/kernels/common/scene.c,1,29,26,56
thirdparty/embree/kernels/common/scene_triangle_mesh.c,13,8,34,55
thirdparty/embree/kernels/common/scene_verify.c,0,0,0,0
thirdparty/embree/kernels/common/state.c,19,5,29,53
thirdparty/embree/kernels/common/stat.c,8,0,11,19
thirdparty/embree/kernels/geometry/primitive4.c,0,0,0,0
thirdparty/enet/callbacks.c,0,0,0,0
thirdparty/enet/compress.c,0,0,0,0
thirdparty/enet/enet_godot.c,2,2,18,22
thirdparty/enet/host.c,0,0,0,0
thirdparty/enet/list.c,0,0,0,0
thirdparty/enet/packet.c,0,0,0,0
thirdparty/enet/peer.c,0,0,0,0
thirdparty/enet/protocol.c,0,0,0,0
thirdparty/etcpak/DecodeRGB.c,0,0,0,0
thirdparty/etcpak/Dither.c,0,0,0,0
thirdparty/etcpak/ProcessDxtc.c,0,0,0,0
thirdparty/etcpak/ProcessRGB.c,6,18,85,109
thirdparty/etcpak/Tables.c,0,0,0,0
thirdparty/freetype/src/autofit/autofit.c,32,34,116,182
thirdparty/freetype/src/base/ftbase.c,31,26,58,115
thirdparty/freetype/src/base/ftbbox.c,0,0,0,0
thirdparty/freetype/src/base/ftbdf.c,0,0,0,0
thirdparty/freetype/src/base/ftbitmap.c,0,0,0,0
thirdparty/freetype/src/base/ftcid.c,0,0,0,0
thirdparty/freetype/src/base/ftdebug.c,0,0,0,0
thirdparty/freetype/src/base/ftfstype.c,0,0,0,0
thirdparty/freetype/src/base/ftgasp.c,0,0,0,0
thirdparty/freetype/src/base/ftglyph.c,0,0,0,0
thirdparty/freetype/src/base/ftgxval.c,0,0,0,0
thirdparty/freetype/src/base/ftinit.c,0,0,0,0
thirdparty/freetype/src/base/ftmm.c,0,0,0,0
thirdparty/freetype/src/base/ftotval.c,0,0,0,0
thirdparty/freetype/src/base/ftpatent.c,0,0,0,0
thirdparty/freetype/src/base/ftpfr.c,0,0,0,0
thirdparty/freetype/src/base/ftstroke.c,0,0,0,0
thirdparty/freetype/src/base/ftsynth.c,0,0,0,0
thirdparty/freetype/src/base/ftsystem.c,0,0,0,0
thirdparty/freetype/src/base/fttype1.c,0,0,0,0
thirdparty/freetype/src/base/ftwinfnt.c,0,0,0,0
thirdparty/freetype/src/bdf/bdf.c,11,13,22,46
thirdparty/freetype/src/bzip2/ftbzip2.c,0,0,0,0
thirdparty/freetype/src/cache/ftcache.c,1,15,26,42
thirdparty/freetype/src/cff/cff.c,29,15,45,89
thirdparty/freetype/src/cid/type1cid.c,2,4,19,25
thirdparty/freetype/src/gxvalid/gxvalid.c,3,10,51,64
thirdparty/freetype/src/gzip/ftgzip.c,0,0,0,0
thirdparty/freetype/src/lzw/ftlzw.c,4,3,2,9
thirdparty/freetype/src/otvalid/otvalid.c,0,0,0,0
thirdparty/freetype/src/pcf/pcf.c,3,3,23,29
thirdparty/freetype/src/pfr/pfr.c,9,8,23,40
thirdparty/freetype/src/psaux/psaux.c,20,29,71,120
thirdparty/freetype/src/pshinter/pshinter.c,0,0,0,0
thirdparty/freetype/src/psnames/psnames.c,0,0,0,0
thirdparty/freetype/src/raster/raster.c,8,8,20,36
thirdparty/freetype/src/sdf/sdf.c,4,5,36,45
thirdparty/freetype/src/sfnt/sfnt.c,27,44,141,212
thirdparty/freetype/src/smooth/smooth.c,0,0,0,0
thirdparty/freetype/src/svg/svg.c,0,0,0,0
thirdparty/freetype/src/truetype/truetype.c,26,21,117,164
thirdparty/freetype/src/type1/type1.c,4,17,33,54
thirdparty/freetype/src/type42/type42.c,6,3,12,21
thirdparty/freetype/src/winfonts/winfnt.c,3,1,3,7
thirdparty/glad/egl.c,0,0,0,0
thirdparty/glad/gl.c,0,0,0,0
thirdparty/glad/glx.c,0,0,0,0
thirdparty/glslang/glslang/GenericCodeGen/CodeGen.c,0,0,0,0
thirdparty/glslang/glslang/GenericCodeGen/Link.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/attribute.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/Constant.c,28,9,66,103
thirdparty/glslang/glslang/MachineIndependent/glslang_tab.c,28,9,63,100
thirdparty/glslang/glslang/MachineIndependent/InfoSink.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/Initialize.c,13,18,164,195
thirdparty/glslang/glslang/MachineIndependent/Intermediate.c,19,5,36,60
thirdparty/glslang/glslang/MachineIndependent/intermOut.c,15,2,25,42
thirdparty/glslang/glslang/MachineIndependent/IntermTraverse.c,1,0,9,10
thirdparty/glslang/glslang/MachineIndependent/iomapper.c,173,57,155,385
thirdparty/glslang/glslang/MachineIndependent/limits.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/linkValidate.c,21,38,128,187
thirdparty/glslang/glslang/MachineIndependent/parseConst.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/ParseContextBase.c,12,16,39,67
thirdparty/glslang/glslang/MachineIndependent/ParseHelper.c,116,67,211,394
thirdparty/glslang/glslang/MachineIndependent/PoolAlloc.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/preprocessor/PpAtom.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/preprocessor/PpContext.c,13,0,3,16
thirdparty/glslang/glslang/MachineIndependent/preprocessor/Pp.c,16,20,86,122
thirdparty/glslang/glslang/MachineIndependent/preprocessor/PpScanner.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/preprocessor/PpTokens.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/propagateNoContraction.c,18,18,29,65
thirdparty/glslang/glslang/MachineIndependent/reflection.c,30,13,64,107
thirdparty/glslang/glslang/MachineIndependent/RemoveTree.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/Scan.c,2,22,38,62
thirdparty/glslang/glslang/MachineIndependent/ShaderLang.c,25,44,89,158
thirdparty/glslang/glslang/MachineIndependent/SpirvIntrinsics.c,28,15,48,91
thirdparty/glslang/glslang/MachineIndependent/SymbolTable.c,46,15,67,128
thirdparty/glslang/glslang/MachineIndependent/Versions.c,8,4,32,44
thirdparty/glslang/glslang/OSDependent/Unix/ossource.c,0,0,0,0
thirdparty/glslang/glslang/ResourceLimits/ResourceLimits.c,0,0,0,0
thirdparty/glslang/SPIRV/disassemble.c,0,0,0,0
thirdparty/glslang/SPIRV/doc.c,0,0,0,0
thirdparty/glslang/SPIRV/GlslangToSpv.c,47,112,210,369
thirdparty/glslang/SPIRV/InReadableOrder.c,4,5,3,12
