File,for loops,while loops,do-while loops,total
thirdparty/zstd/compress/fse_compress.linuxbsd.editor.x86_64.c,10,6,16,16
thirdparty/harfbuzz/src/hb-ot-tag.linuxbsd.editor.x86_64.c,0,30,26,30
thirdparty/freetype/src/base/ftfstype.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/libwebp/sharpyuv/sharpyuv_gamma.linuxbsd.editor.x86_64.c,0,0,2,0
thirdparty/manifold/src/manifold.linuxbsd.editor.x86_64.c,9,38,90,47
core/input/input_event.linuxbsd.editor.x86_64.c,25,2,54,27
editor/editor_script.linuxbsd.editor.x86_64.c,3,0,5,3
scene/resources/shader_include.linuxbsd.editor.x86_64.c,7,4,18,11
scene/3d/visible_on_screen_notifier_3d.linuxbsd.editor.x86_64.c,7,3,14,10
thirdparty/clipper2/src/clipper.rectclip.linuxbsd.editor.x86_64.c,6,19,38,25
modules/navigation/2d/godot_navigation_server_2d.linuxbsd.editor.x86_64.c,13,2,24,15
thirdparty/thorvg/src/common/tvgStr.linuxbsd.editor.x86_64.c,0,3,4,3
thirdparty/libwebp/src/dsp/enc_sse41.linuxbsd.editor.x86_64.c,0,0,0,0
editor/plugins/curve_editor_plugin.linuxbsd.editor.x86_64.c,21,7,37,28
editor/gui/editor_zoom_widget.linuxbsd.editor.x86_64.c,11,2,11,13
scene/gui/aspect_ratio_container.linuxbsd.editor.x86_64.c,7,1,13,8
drivers/unix/thread_posix.linuxbsd.editor.x86_64.c,0,0,0,0
editor/editor_help.linuxbsd.editor.x86_64.c,56,91,296,147
thirdparty/libwebp/src/dsp/upsampling_neon.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/icu4c/common/unistr_props.linuxbsd.editor.x86_64.c,0,1,1,1
editor/dependency_editor.linuxbsd.editor.x86_64.c,27,33,108,60
scene/3d/physical_bone_simulator_3d.linuxbsd.editor.x86_64.c,8,8,17,16
thirdparty/libwebp/src/dsp/upsampling_sse41.linuxbsd.editor.x86_64.c,0,0,0,0
platform/linuxbsd/x11/rendering_context_driver_vulkan_x11.linuxbsd.editor.x86_64.c,0,0,0,0
core/string/optimized_translation.linuxbsd.editor.x86_64.c,5,17,50,22
thirdparty/mbedtls/library/psa_crypto_driver_wrappers_no_static.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/icu4c/common/ustring.linuxbsd.editor.x86_64.c,3,21,35,24
editor/editor_feature_profile.linuxbsd.editor.x86_64.c,35,50,130,85
editor/import/resource_importer_texture_atlas.linuxbsd.editor.x86_64.c,11,5,23,16
thirdparty/mbedtls/library/pkcs7.linuxbsd.editor.x86_64.c,1,8,1,9
thirdparty/zlib/crc32.linuxbsd.editor.x86_64.c,2,2,19,4
thirdparty/freetype/src/truetype/truetype.linuxbsd.editor.x86_64.c,21,21,117,42
core/extension/gdextension.linuxbsd.editor.x86_64.c,21,44,140,65
thirdparty/libwebp/src/utils/rescaler_utils.linuxbsd.editor.x86_64.c,0,1,2,1
thirdparty/meshoptimizer/overdrawoptimizer.linuxbsd.editor.x86_64.c,3,1,14,4
thirdparty/embree/common/sys/sysinfo.linuxbsd.editor.x86_64.c,2,0,6,2
editor/plugins/collision_shape_2d_editor_plugin.linuxbsd.editor.x86_64.c,8,4,10,12
editor/plugins/gizmos/voxel_gi_gizmo_plugin.linuxbsd.editor.x86_64.c,7,0,11,7
core/math/transform_interpolator.linuxbsd.editor.x86_64.c,0,0,1,0
thirdparty/icu4c/common/usetiter.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/SwingTwistConstraint.linuxbsd.editor.x86_64.c,0,1,14,1
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterFixedLeafSize.linuxbsd.editor.x86_64.c,1,4,13,5
scene/3d/lightmapper.linuxbsd.editor.x86_64.c,3,0,4,3
thirdparty/embree/kernels/common/stat.linuxbsd.editor.x86_64.c,16,0,11,16
thirdparty/libwebp/src/enc/frame_enc.linuxbsd.editor.x86_64.c,2,7,27,9
editor/plugins/asset_library_editor_plugin.linuxbsd.editor.x86_64.c,32,34,87,66
drivers/vulkan/vulkan_hooks.linuxbsd.editor.x86_64.c,0,0,0,0
modules/gltf/extensions/physics/gltf_physics_shape.linuxbsd.editor.x86_64.c,7,0,17,7
modules/camera/buffer_decoder.linuxbsd.editor.x86_64.c,1,0,8,1
editor/plugins/lightmap_gi_editor_plugin.linuxbsd.editor.x86_64.c,3,2,8,5
editor/plugins/resource_preloader_editor_plugin.linuxbsd.editor.x86_64.c,14,23,38,37
servers/extensions/physics_server_2d_extension.linuxbsd.editor.x86_64.c,12,23,83,35
thirdparty/graphite/src/Collider.linuxbsd.editor.x86_64.c,1,1,11,2
scene/gui/texture_progress_bar.linuxbsd.editor.x86_64.c,6,5,15,11
editor/plugins/editor_context_menu_plugin.linuxbsd.editor.x86_64.c,7,9,35,16
thirdparty/zlib/uncompr.linuxbsd.editor.x86_64.c,0,0,1,0
thirdparty/libwebp/src/dsp/cost_neon.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/icu4c/common/rbbidata.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/icu4c/common/udataswp.linuxbsd.editor.x86_64.c,1,0,5,1
scene/main/canvas_layer.linuxbsd.editor.x86_64.c,3,4,10,7
editor/themes/editor_scale.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_opencl.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/cvtt/ConvectionKernels_BC6H_IO.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/embree/kernels/bvh/bvh_builder_morton.linuxbsd.editor.x86_64.c,19,48,104,67
modules/openxr/extensions/platform/openxr_vulkan_extension.linuxbsd.editor.x86_64.c,1,1,12,2
modules/godot_physics_2d/godot_collision_object_2d.linuxbsd.editor.x86_64.c,1,4,6,5
editor/plugins/text_shader_editor.linuxbsd.editor.x86_64.c,37,41,112,78
thirdparty/icu4c/common/ucnvisci.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/glslang/glslang/GenericCodeGen/Link.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/cvtt/ConvectionKernels_SingleFile.linuxbsd.editor.x86_64.c,0,0,0,0
editor/fbx_importer_manager.linuxbsd.editor.x86_64.c,13,4,17,17
thirdparty/libwebp/src/dsp/yuv_neon.linuxbsd.editor.x86_64.c,0,0,0,0
modules/camera/camera_linux.linuxbsd.editor.x86_64.c,4,2,5,6
thirdparty/zstd/compress/zstd_compress_literals.linuxbsd.editor.x86_64.c,3,0,1,3
thirdparty/jolt_physics/Jolt/Physics/Constraints/Constraint.linuxbsd.editor.x86_64.c,0,0,0,0
core/variant/callable_bind.linuxbsd.editor.x86_64.c,0,5,8,5
platform/linuxbsd/crash_handler_linuxbsd.linuxbsd.editor.x86_64.c,0,0,10,0
thirdparty/meshoptimizer/overdrawanalyzer.linuxbsd.editor.x86_64.c,1,0,9,1
thirdparty/libtheora/idct.linuxbsd.editor.x86_64.c,1,0,7,1
thirdparty/harfbuzz/src/hb-ot-layout.linuxbsd.editor.x86_64.c,30,214,610,244
thirdparty/libwebp/src/dsp/rescaler_mips_dsp_r2.linuxbsd.editor.x86_64.c,0,0,0,0
scene/main/resource_preloader.linuxbsd.editor.x86_64.c,3,9,33,12
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/SphereShape.linuxbsd.editor.x86_64.c,3,0,4,3
thirdparty/msdfgen/core/edge-segments.linuxbsd.editor.x86_64.c,0,0,14,0
thirdparty/icu4c/common/ustrenum.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/vhacd/src/vhacdRaycastMesh.linuxbsd.editor.x86_64.c,0,0,5,0
scene/2d/audio_listener_2d.linuxbsd.editor.x86_64.c,5,0,9,5
editor/plugins/gizmos/physics_bone_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,5,0,6,5
thirdparty/icu4c/common/edits.linuxbsd.editor.x86_64.c,2,4,8,6
modules/openxr/extensions/openxr_local_floor_extension.linuxbsd.editor.x86_64.c,0,1,7,1
thirdparty/pcre2/src/pcre2_serialize_16.linuxbsd.editor.x86_64.c,2,1,4,3
thirdparty/icu4c/common/ucnv_ct.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/icu4c/common/ucurr.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/miniupnpc/src/miniwget.linuxbsd.editor.x86_64.c,0,7,8,7
core/math/aabb.linuxbsd.editor.x86_64.c,0,0,3,0
thirdparty/icu4c/common/brkeng.linuxbsd.editor.x86_64.c,0,3,0,3
thirdparty/jolt_physics/Jolt/Physics/Body/MassProperties.linuxbsd.editor.x86_64.c,0,1,12,1
platform/macos/export/export_plugin.linuxbsd.editor.x86_64.c,6,14,64,20
scene/3d/physics/spring_arm_3d.linuxbsd.editor.x86_64.c,0,4,19,4
modules/godot_physics_2d/godot_broad_phase_2d_bvh.linuxbsd.editor.x86_64.c,7,7,37,14
thirdparty/libtheora/x86/mmxidct.linuxbsd.editor.x86_64.c,0,0,1,0
thirdparty/embree/kernels/bvh/bvh4_factory.linuxbsd.editor.x86_64.c,32,0,0,32
core/os/mutex.linuxbsd.editor.x86_64.c,0,0,0,0
scene/animation/animation_tree.linuxbsd.editor.x86_64.c,12,75,102,87
thirdparty/libwebp/src/enc/tree_enc.linuxbsd.editor.x86_64.c,1,2,7,3
thirdparty/libvorbis/lsp.linuxbsd.editor.x86_64.c,0,7,22,7
servers/rendering/rendering_method.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/glslang/SPIRV/SpvPostProcess.linuxbsd.editor.x86_64.c,15,37,59,52
modules/gdscript/gdscript_tokenizer.linuxbsd.editor.x86_64.c,1,12,48,13
editor/plugins/texture_3d_editor_plugin.linuxbsd.editor.x86_64.c,12,4,12,16
thirdparty/openxr/src/loader/runtime_interface.linuxbsd.editor.x86_64.c,12,15,40,27
scene/gui/range.linuxbsd.editor.x86_64.c,5,8,14,13
modules/msdfgen/register_types.linuxbsd.editor.x86_64.c,0,0,0,0
scene/3d/audio_listener_3d.linuxbsd.editor.x86_64.c,4,0,9,4
modules/openxr/extensions/openxr_mxink_extension.linuxbsd.editor.x86_64.c,0,1,7,1
thirdparty/icu4c/common/dictionarydata.linuxbsd.editor.x86_64.c,0,0,3,0
thirdparty/mbedtls/library/x509_crl.linuxbsd.editor.x86_64.c,3,2,5,5
thirdparty/harfbuzz/src/hb-ot-font.linuxbsd.editor.x86_64.c,19,83,229,102
modules/upnp/upnp.linuxbsd.editor.x86_64.c,0,0,29,0
thirdparty/icu4c/common/ucnv_u7.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/brotli/common/constants.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/CompoundShape.linuxbsd.editor.x86_64.c,16,3,18,19
editor/plugins/mesh_instance_3d_editor_plugin.linuxbsd.editor.x86_64.c,20,12,34,32
thirdparty/libwebp/src/enc/cost_enc.linuxbsd.editor.x86_64.c,0,2,12,2
thirdparty/icu4c/common/filterednormalizer2.linuxbsd.editor.x86_64.c,0,2,5,2
editor/register_editor_types.linuxbsd.editor.x86_64.c,7,0,14,7
modules/jolt_physics/shapes/jolt_custom_ray_shape.linuxbsd.editor.x86_64.c,0,0,7,0
servers/rendering/shader_preprocessor.linuxbsd.editor.x86_64.c,6,33,81,39
thirdparty/icu4c/common/unistr_titlecase_brkiter.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/icu4c/common/uvectr64.linuxbsd.editor.x86_64.c,0,0,2,0
thirdparty/icu4c/common/locdispnames.linuxbsd.editor.x86_64.c,0,1,6,1
core/math/static_raycaster.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/DecoratedShape.linuxbsd.editor.x86_64.c,2,0,2,2
thirdparty/pcre2/src/pcre2_substitute_16.linuxbsd.editor.x86_64.c,0,1,9,1
thirdparty/glslang/SPIRV/doc.linuxbsd.editor.x86_64.c,0,0,0,0
drivers/gles3/effects/feed_effects.linuxbsd.editor.x86_64.c,0,4,7,4
thirdparty/libwebp/src/dsp/filters_neon.linuxbsd.editor.x86_64.c,0,0,0,0
core/doc_data.linuxbsd.editor.x86_64.c,0,1,9,1
core/io/stream_peer.linuxbsd.editor.x86_64.c,6,2,47,8
modules/jolt_physics/joints/jolt_generic_6dof_joint_3d.linuxbsd.editor.x86_64.c,0,0,3,0
servers/register_server_types.linuxbsd.editor.x86_64.c,69,30,230,99
scene/3d/spring_bone_simulator_3d.linuxbsd.editor.x86_64.c,10,19,47,29
modules/openxr/scene/openxr_composition_layer_equirect.linuxbsd.editor.x86_64.c,6,4,18,10
scene/resources/syntax_highlighter.linuxbsd.editor.x86_64.c,11,19,56,30
thirdparty/jolt_physics/Jolt/Renderer/DebugRendererSimple.linuxbsd.editor.x86_64.c,1,1,3,2
thirdparty/libktx/lib/basis_transcode.linuxbsd.editor.x86_64.c,2,2,20,4
editor/editor_paths.linuxbsd.editor.x86_64.c,2,0,23,2
modules/bmp/register_types.linuxbsd.editor.x86_64.c,0,0,0,0
servers/audio/effects/eq_filter.linuxbsd.editor.x86_64.c,0,1,6,1
thirdparty/zstd/common/xxhash.linuxbsd.editor.x86_64.c,1,0,8,1
thirdparty/jolt_physics/Jolt/Physics/Character/Character.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitter.linuxbsd.editor.x86_64.c,0,2,2,2
scene/resources/animated_texture.linuxbsd.editor.x86_64.c,6,2,24,8
scene/resources/style_box_line.linuxbsd.editor.x86_64.c,5,0,16,5
thirdparty/icu4c/common/bytestream.linuxbsd.editor.x86_64.c,0,0,0,0
scene/3d/node_3d.linuxbsd.editor.x86_64.c,9,5,24,14
modules/gltf/extensions/gltf_document_extension_texture_webp.linuxbsd.editor.x86_64.c,5,3,9,8
platform/linuxbsd/x11/dynwrappers/xcursor-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/harfbuzz/src/hb-common.linuxbsd.editor.x86_64.c,0,3,10,3
servers/rendering/renderer_rd/effects/ss_effects.linuxbsd.editor.x86_64.c,9,6,135,15
editor/animation_track_editor.linuxbsd.editor.x86_64.c,80,139,549,219
core/string/translation_po.linuxbsd.editor.x86_64.c,12,26,61,38
core/object/script_instance.linuxbsd.editor.x86_64.c,0,0,3,0
thirdparty/libvorbis/envelope.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleTransmission.linuxbsd.editor.x86_64.c,0,0,1,0
thirdparty/thorvg/src/loaders/svg/tvgSvgPath.linuxbsd.editor.x86_64.c,0,2,4,2
thirdparty/libwebp/src/dsp/rescaler_msa.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/pcre2/src/pcre2_tables_16.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/freetype/src/winfonts/winfnt.linuxbsd.editor.x86_64.c,2,1,3,3
thirdparty/astcenc/astcenc_image.linuxbsd.editor.x86_64.c,0,1,14,1
thirdparty/icu4c/common/sharedobject.linuxbsd.editor.x86_64.c,0,0,0,0
editor/debugger/editor_visual_profiler.linuxbsd.editor.x86_64.c,14,18,38,32
thirdparty/msdfgen/core/msdf-error-correction.linuxbsd.editor.x86_64.c,0,2,13,2
editor/plugins/animation_blend_tree_editor_plugin.linuxbsd.editor.x86_64.c,35,52,121,87
modules/multiplayer/scene_replication_interface.linuxbsd.editor.x86_64.c,8,69,159,77
modules/jolt_physics/shapes/jolt_separation_ray_shape_3d.linuxbsd.editor.x86_64.c,0,0,4,0
thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodyShape.linuxbsd.editor.x86_64.c,13,4,7,17
scene/2d/physics/collision_object_2d.linuxbsd.editor.x86_64.c,14,35,47,49
servers/rendering/renderer_compositor.linuxbsd.editor.x86_64.c,0,0,0,0
editor/export/project_export.linuxbsd.editor.x86_64.c,28,39,66,67
thirdparty/freetype/src/base/ftsynth.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/libwebp/src/dec/webp_dec.linuxbsd.editor.x86_64.c,6,0,1,6
modules/interactive_music/register_types.linuxbsd.editor.x86_64.c,1,0,7,1
thirdparty/basis_universal/encoder/basisu_bc7enc.linuxbsd.editor.x86_64.c,5,14,106,19
scene/3d/physics/rigid_body_3d.linuxbsd.editor.x86_64.c,6,22,53,28
editor/create_dialog.linuxbsd.editor.x86_64.c,20,51,117,71
thirdparty/icu4c/common/rbbisetb.linuxbsd.editor.x86_64.c,1,8,9,9
scene/main/timer.linuxbsd.editor.x86_64.c,3,2,24,5
thirdparty/jolt_physics/Jolt/Physics/PhysicsUpdateContext.linuxbsd.editor.x86_64.c,0,1,11,1
thirdparty/embree/kernels/common/rtcore_builder.linuxbsd.editor.x86_64.c,42,79,169,121
scene/3d/physics/joints/cone_twist_joint_3d.linuxbsd.editor.x86_64.c,5,0,9,5
scene/2d/physics/shape_cast_2d.linuxbsd.editor.x86_64.c,6,9,23,15
thirdparty/rvo2/rvo2_3d/RVOSimulator3d.linuxbsd.editor.x86_64.c,0,0,3,0
thirdparty/astcenc/astcenc_color_quantize.linuxbsd.editor.x86_64.c,0,7,18,7
scene/3d/xr_hand_modifier_3d.linuxbsd.editor.x86_64.c,4,4,24,8
core/string/node_path.linuxbsd.editor.x86_64.c,3,8,36,11
thirdparty/libpng/pngwrite.linuxbsd.editor.x86_64.c,3,2,19,5
scene/resources/2d/tile_set.linuxbsd.editor.x86_64.c,117,238,707,355
drivers/png/image_loader_png.linuxbsd.editor.x86_64.c,4,0,4,4
thirdparty/zlib/inftrees.linuxbsd.editor.x86_64.c,0,1,8,1
servers/audio/effects/audio_effect_limiter.linuxbsd.editor.x86_64.c,8,0,17,8
scene/main/http_request.linuxbsd.editor.x86_64.c,3,8,31,11
modules/godot_physics_2d/godot_body_direct_state_2d.linuxbsd.editor.x86_64.c,3,0,4,3
core/templates/rid_owner.linuxbsd.editor.x86_64.c,0,0,0,0
modules/navigation/editor/navigation_mesh_editor_plugin.linuxbsd.editor.x86_64.c,9,2,4,11
thirdparty/freetype/src/cff/cff.linuxbsd.editor.x86_64.c,23,15,45,38
thirdparty/misc/mikktspace.linuxbsd.editor.x86_64.c,4,16,52,20
thirdparty/libvorbis/vorbisfile.linuxbsd.editor.x86_64.c,2,9,36,11
thirdparty/basis_universal/encoder/basisu_frontend.linuxbsd.editor.x86_64.c,79,91,526,170
editor/debugger/editor_profiler.linuxbsd.editor.x86_64.c,15,34,81,49
thirdparty/meshoptimizer/spatialorder.linuxbsd.editor.x86_64.c,2,0,13,2
thirdparty/jolt_physics/Jolt/Geometry/ConvexHullBuilder.linuxbsd.editor.x86_64.c,10,17,50,27
modules/godot_physics_2d/godot_area_2d.linuxbsd.editor.x86_64.c,0,1,17,1
editoreditor_node.linuxbsd.editor.x86_64.c,104,168,426,272
modules/godot_physics_3d/godot_collision_solver_3d_sat.linuxbsd.editor.x86_64.c,0,3,5,3
editor/script_create_dialog.linuxbsd.editor.x86_64.c,19,14,33,33
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/Shape.linuxbsd.editor.x86_64.c,33,24,56,57
servers/audio/audio_effect.linuxbsd.editor.x86_64.c,5,2,18,7
thirdparty/icu4c/i18n/scriptset.linuxbsd.editor.x86_64.c,3,3,19,6
core/io/plist.linuxbsd.editor.x86_64.c,7,5,34,12
editor/plugins/polygon_2d_editor_plugin.linuxbsd.editor.x86_64.c,40,21,43,61
thirdparty/jolt_physics/Jolt/Physics/Vehicle/MotorcycleController.linuxbsd.editor.x86_64.c,1,1,3,2
drivers/unix/syslog_logger.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/embree/kernels/bvh/bvh_builder_sah.linuxbsd.editor.x86_64.c,8,24,35,32
scene/2d/physics/animatable_body_2d.linuxbsd.editor.x86_64.c,9,2,12,11
modules/godot_physics_2d/godot_joints_2d.linuxbsd.editor.x86_64.c,1,0,1,1
thirdparty/libwebp/src/dsp/ssim_sse2.linuxbsd.editor.x86_64.c,0,0,2,0
modules/gltf/structures/gltf_node.linuxbsd.editor.x86_64.c,0,3,11,3
thirdparty/manifold/src/face_op.linuxbsd.editor.x86_64.c,1,18,30,19
thirdparty/libwebp/sharpyuv/sharpyuv_sse2.linuxbsd.editor.x86_64.c,0,1,7,1
thirdparty/libwebp/src/dsp/lossless_enc_mips32.linuxbsd.editor.x86_64.c,0,0,0,0
editor/plugins/editor_resource_conversion_plugin.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/icu4c/common/locresdata.linuxbsd.editor.x86_64.c,0,0,0,0
editor/plugins/skeleton_2d_editor_plugin.linuxbsd.editor.x86_64.c,8,2,5,10
core/math/face3.linuxbsd.editor.x86_64.c,0,6,4,6
thirdparty/embree/kernels/common/device.linuxbsd.editor.x86_64.c,0,15,14,15
editor/import/dynamic_font_import_settings.linuxbsd.editor.x86_64.c,29,30,74,59
scene/animation/animation_node_extension.linuxbsd.editor.x86_64.c,5,2,21,7
modules/openxr/scene/openxr_composition_layer_cylinder.linuxbsd.editor.x86_64.c,5,2,17,7
modules/basis_universal/image_compress_basisu.linuxbsd.editor.x86_64.c,14,3,33,17
scene/2d/back_buffer_copy.linuxbsd.editor.x86_64.c,5,0,11,5
thirdparty/icu4c/common/rbbiscan.linuxbsd.editor.x86_64.c,1,4,10,5
thirdparty/mbedtls/library/asn1parse.linuxbsd.editor.x86_64.c,0,4,6,4
platform/linuxbsd/x11/dynwrappers/xinerama-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0
core/io/stream_peer_gzip.linuxbsd.editor.x86_64.c,4,3,19,7
thirdparty/mbedtls/library/ctr_drbg.linuxbsd.editor.x86_64.c,5,0,9,5
thirdparty/harfbuzz/src/hb-subset-cff2.linuxbsd.editor.x86_64.c,18,34,177,52
editor/import/resource_importer_bitmask.linuxbsd.editor.x86_64.c,5,2,7,7
platform/android/export/gradle_export_util.linuxbsd.editor.x86_64.c,0,0,7,0
modules/openxr/extensions/openxr_eye_gaze_interaction.linuxbsd.editor.x86_64.c,0,1,9,1
thirdparty/libwebp/src/dec/buffer_dec.linuxbsd.editor.x86_64.c,1,0,0,1
thirdparty/libwebp/src/dsp/cpu.linuxbsd.editor.x86_64.c,0,0,0,0
core/os/os.linuxbsd.editor.x86_64.c,5,11,61,16
editor/plugins/gradient_editor_plugin.linuxbsd.editor.x86_64.c,19,21,34,40
modules/gltf/extensions/gltf_document_extension_texture_ktx.linuxbsd.editor.x86_64.c,5,3,9,8
scene/main/multiplayer_api.linuxbsd.editor.x86_64.c,5,2,36,7
modules/zip/register_types.linuxbsd.editor.x86_64.c,0,0,2,0
modules/glslang/register_types.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/libwebp/src/mux/muxread.linuxbsd.editor.x86_64.c,1,0,5,1
thirdparty/misc/r128.linuxbsd.editor.x86_64.c,7,3,18,10
thirdparty/icu4c/common/uts46.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/mbedtls/library/ssl_debug_helpers_generated.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/graphite/src/Position.linuxbsd.editor.x86_64.c,0,0,0,0
modules/minimp3/audio_stream_mp3.linuxbsd.editor.x86_64.c,18,10,90,28
editor/plugins/gizmos/ray_cast_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,5,0,6,5
core/config/project_settings.linuxbsd.editor.x86_64.c,31,81,219,112
core/error/error_macros.linuxbsd.editor.x86_64.c,0,1,1,1
scene/2d/parallax_2d.linuxbsd.editor.x86_64.c,5,0,11,5
thirdparty/graphite/src/UtfCodec.linuxbsd.editor.x86_64.c,0,0,0,0
servers/rendering/renderer_rd/effects/taa.linuxbsd.editor.x86_64.c,0,4,28,4
platform/linuxbsd/godot_linuxbsd.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/mbedtls/library/entropy.linuxbsd.editor.x86_64.c,1,2,7,3
servers/rendering/renderer_rd/cluster_builder_rd.linuxbsd.editor.x86_64.c,0,4,20,4
scene/2d/line_2d.linuxbsd.editor.x86_64.c,5,2,13,7
platform/linuxbsd/export/export.linuxbsd.editor.x86_64.c,0,0,2,0
thirdparty/libktx/lib/vkformat_check.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/pcre2/src/pcre2_chartables_32.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/libvorbis/floor0.linuxbsd.editor.x86_64.c,0,1,3,1
core/string/ustring.linuxbsd.editor.x86_64.c,4,76,217,80
modules/raycast/register_types.linuxbsd.editor.x86_64.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/iomapper.linuxbsd.editor.x86_64.c,28,80,162,108
thirdparty/glslang/glslang/MachineIndependent/preprocessor/PpContext.linuxbsd.editor.x86_64.c,9,0,3,9
thirdparty/thorvg/src/renderer/sw_engine/tvgSwImage.linuxbsd.editor.x86_64.c,0,0,1,0
thirdparty/mbedtls/library/base64.linuxbsd.editor.x86_64.c,0,2,3,2
thirdparty/icu4c/common/uprops.linuxbsd.editor.x86_64.c,0,10,6,10
modules/navigation/nav_map.linuxbsd.editor.x86_64.c,9,18,75,27
scene/resources/label_settings.linuxbsd.editor.x86_64.c,0,2,9,2
thirdparty/icu4c/common/locutil.linuxbsd.editor.x86_64.c,0,0,0,0
editor/import/3d/collada.linuxbsd.editor.x86_64.c,8,115,414,123
modules/godot_physics_3d/godot_collision_object_3d.linuxbsd.editor.x86_64.c,1,6,11,7
thirdparty/rvo2/rvo2_2d/Obstacle2d.linuxbsd.editor.x86_64.c,0,0,0,0
modules/theora/video_stream_theora.linuxbsd.editor.x86_64.c,10,5,26,15
scene/gui/color_picker.linuxbsd.editor.x86_64.c,41,44,101,85
servers/rendering/storage/mesh_storage.linuxbsd.editor.x86_64.c,0,7,13,7
thirdparty/thorvg/src/loaders/svg/tvgXmlParser.linuxbsd.editor.x86_64.c,1,4,16,5
modules/theora/register_types.linuxbsd.editor.x86_64.c,6,0,7,6
modules/jolt_physics/jolt_physics_server_3d.linuxbsd.editor.x86_64.c,3,9,41,12
scene/main/canvas_item.linuxbsd.editor.x86_64.c,11,24,112,35
modules/websocket/websocket_peer.linuxbsd.editor.x86_64.c,4,2,14,6
modules/openxr/extensions/openxr_htc_controller_extension.linuxbsd.editor.x86_64.c,0,1,14,1
core/math/vector4.linuxbsd.editor.x86_64.c,0,0,11,0
thirdparty/icu4c/common/udatamem.linuxbsd.editor.x86_64.c,0,0,0,0
scene/resources/2d/rectangle_shape_2d.linuxbsd.editor.x86_64.c,5,0,8,5
thirdparty/meshoptimizer/clusterizer.linuxbsd.editor.x86_64.c,2,4,35,6
editor/plugins/tiles/tile_atlas_view.linuxbsd.editor.x86_64.c,10,27,68,37
thirdparty/glslang/glslang/MachineIndependent/InfoSink.linuxbsd.editor.x86_64.c,0,0,0,0
platform/linuxbsd/export/export_plugin.linuxbsd.editor.x86_64.c,6,3,20,9
thirdparty/recastnavigation/Recast/Source/RecastContour.linuxbsd.editor.x86_64.c,1,4,35,5
editor/editor_main_screen.linuxbsd.editor.x86_64.c,12,10,28,22
thirdparty/miniupnpc/src/minisoap.linuxbsd.editor.x86_64.c,0,0,0,0
scene/3d/skeleton_3d.linuxbsd.editor.x86_64.c,13,26,81,39
thirdparty/libwebp/src/enc/webp_enc.linuxbsd.editor.x86_64.c,1,0,3,1
core/io/missing_resource.linuxbsd.editor.x86_64.c,4,3,26,7
thirdparty/icu4c/common/uniset_props.linuxbsd.editor.x86_64.c,0,1,5,1
platform/android/export/godot_plugin_config.linuxbsd.editor.x86_64.c,3,2,23,5
