File,for loops,while loops,do-while loops,total
../samples/decompilations/godot/servers xr xr_pose.linuxbsd.editor.x86_64.c,0,0,15,15
../samples/decompilations/godot/scene gui progress_bar.linuxbsd.editor.x86_64.c,5,0,14,19
../samples/decompilations/godot/thirdparty icu4c common locutil.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent Initialize.linuxbsd.editor.x86_64.c,9,18,164,191
../samples/decompilations/godot/thirdparty freetype src type1 type1.linuxbsd.editor.x86_64.c,2,17,33,52
../samples/decompilations/godot/scene 2d navigation_link_2d.linuxbsd.editor.x86_64.c,5,2,7,14
../samples/decompilations/godot/thirdparty icu4c common lstmbe.linuxbsd.editor.x86_64.c,2,6,16,24
../samples/decompilations/godot/editor plugins gizmos navigation_region_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,7,4,18,29
../samples/decompilations/godot/thirdparty zstd compress zstdmt_compress.linuxbsd.editor.x86_64.c,3,2,24,29
../samples/decompilations/godot/servers rendering renderer_rd renderer_scene_render_rd.linuxbsd.editor.x86_64.c,4,11,44,59
../samples/decompilations/godot/editor plugins version_control_editor_plugin.linuxbsd.editor.x86_64.c,14,30,74,118
../samples/decompilations/godot/thirdparty basis_universal encoder basisu_basis_file.linuxbsd.editor.x86_64.c,0,1,6,7
../samples/decompilations/godot/thirdparty mbedtls library ssl_tls.linuxbsd.editor.x86_64.c,21,9,19,49
../samples/decompilations/godot/editor plugins gradient_texture_2d_editor_plugin.linuxbsd.editor.x86_64.c,18,8,13,39
../samples/decompilations/godot/modules camera camera_linux.linuxbsd.editor.x86_64.c,4,2,5,11
../samples/decompilations/godot/thirdparty pcre2 src pcre2_ucd_16.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene gui flow_container.linuxbsd.editor.x86_64.c,6,4,22,32
../samples/decompilations/godot/scene 2d physics animatable_body_2d.linuxbsd.editor.x86_64.c,9,2,12,23
../samples/decompilations/godot/modules jolt_physics shapes jolt_custom_ray_shape.linuxbsd.editor.x86_64.c,0,0,7,7
../samples/decompilations/godot/modules webrtc register_types.linuxbsd.editor.x86_64.c,4,0,29,33
../samples/decompilations/godot/thirdparty libtheora x86 sse2idct.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/servers xr_server.linuxbsd.editor.x86_64.c,2,9,34,45
../samples/decompilations/godot/core templates rid_owner.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene gui popup.linuxbsd.editor.x86_64.c,7,11,19,37
../samples/decompilations/godot/thirdparty libtheora decinfo.linuxbsd.editor.x86_64.c,0,0,5,5
../samples/decompilations/godot/thirdparty misc polypartition.linuxbsd.editor.x86_64.c,10,40,116,166
../samples/decompilations/godot/thirdparty embree kernels bvh bvh_builder.linuxbsd.editor.x86_64.c,48,44,92,184
../samples/decompilations/godot/servers rendering renderer_rd storage_rd render_data_rd.linuxbsd.editor.x86_64.c,3,0,4,7
../samples/decompilations/godot/thirdparty icu4c common usprep.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty miniupnpc src connecthostport.linuxbsd.editor.x86_64.c,2,4,4,10
../samples/decompilations/godot/thirdparty miniupnpc src addr_is_reserved.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/scene 3d multimesh_instance_3d.linuxbsd.editor.x86_64.c,5,0,6,11
../samples/decompilations/godot/core input default_controller_mappings.gen.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor editor_undo_redo_manager.linuxbsd.editor.x86_64.c,4,7,37,48
../samples/decompilations/godot/servers physics_server_3d.linuxbsd.editor.x86_64.c,14,15,89,118
../samples/decompilations/godot/core extension gdextension.linuxbsd.editor.x86_64.c,21,44,140,205
../samples/decompilations/godot/scene main viewport.linuxbsd.editor.x86_64.c,27,79,177,283
../samples/decompilations/godot/thirdparty embree common tasking taskschedulerinternal.linuxbsd.editor.x86_64.c,1,11,20,32
../samples/decompilations/godot/thirdparty vhacd src VHACD.linuxbsd.editor.x86_64.c,0,8,59,67
../samples/decompilations/godot/thirdparty recastnavigation Recast Source RecastMesh.linuxbsd.editor.x86_64.c,0,7,67,74
../samples/decompilations/godot/modules csg csg.linuxbsd.editor.x86_64.c,2,4,15,21
../samples/decompilations/godot/editor audio_stream_preview.linuxbsd.editor.x86_64.c,5,9,23,37
../samples/decompilations/godot/servers audio effects audio_effect_capture.linuxbsd.editor.x86_64.c,8,1,26,35
../samples/decompilations/godot/thirdparty thorvg src loaders svg tvgSvgCssStyle.linuxbsd.editor.x86_64.c,0,1,6,7
../samples/decompilations/godot/scene gui center_container.linuxbsd.editor.x86_64.c,7,1,9,17
../samples/decompilations/godot/thirdparty basis_universal encoder basisu_pvrtc1_4.linuxbsd.editor.x86_64.c,0,2,32,34
../samples/decompilations/godot/thirdparty jolt_physics Jolt Core StringTools.linuxbsd.editor.x86_64.c,5,3,11,19
../samples/decompilations/godot/modules navigation 3d godot_navigation_server_3d.linuxbsd.editor.x86_64.c,16,14,52,82
../samples/decompilations/godot/thirdparty icu4c common ucnv_u8.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape ConvexHullShape.linuxbsd.editor.x86_64.c,16,13,74,103
../samples/decompilations/godot/thirdparty libwebp sharpyuv sharpyuv_sse2.linuxbsd.editor.x86_64.c,0,1,7,8
../samples/decompilations/godot/thirdparty freetype src pshinter pshinter.linuxbsd.editor.x86_64.c,4,10,80,94
../samples/decompilations/godot/servers audio audio_driver_dummy.linuxbsd.editor.x86_64.c,0,0,3,3
../samples/decompilations/godot/thirdparty libwebp src dec webp_dec.linuxbsd.editor.x86_64.c,6,0,1,7
../samples/decompilations/godot/modules godot_physics_3d godot_broad_phase_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/servers camera camera_feed.linuxbsd.editor.x86_64.c,3,0,25,28
../samples/decompilations/godot/thirdparty jolt_physics Jolt Core LinearCurve.linuxbsd.editor.x86_64.c,0,2,0,2
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent ShaderLang.linuxbsd.editor.x86_64.c,18,71,108,197
../samples/decompilations/godot/thirdparty thorvg src loaders svg tvgSvgPath.linuxbsd.editor.x86_64.c,0,2,4,6
../samples/decompilations/godot/modules navigation nav_obstacle.linuxbsd.editor.x86_64.c,0,1,1,2
../samples/decompilations/godot/thirdparty jolt_physics Jolt Skeleton SkeletonPose.linuxbsd.editor.x86_64.c,0,1,9,10
../samples/decompilations/godot/thirdparty pcre2 src pcre2_context_32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor plugins mesh_editor_plugin.linuxbsd.editor.x86_64.c,18,2,6,26
../samples/decompilations/godot/thirdparty embree kernels common scene_verify.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/editor import dynamic_font_import_settings.linuxbsd.editor.x86_64.c,29,30,74,133
../samples/decompilations/godot/platform android export godot_plugin_config.linuxbsd.editor.x86_64.c,3,2,23,28
../samples/decompilations/godot/core math basis.linuxbsd.editor.x86_64.c,0,3,2,5
../samples/decompilations/godot/thirdparty freetype src autofit autofit.linuxbsd.editor.x86_64.c,25,34,116,175
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-metrics.linuxbsd.editor.x86_64.c,0,5,16,21
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-shaper-syllabic.linuxbsd.editor.x86_64.c,0,1,1,2
../samples/decompilations/godot/platform linuxbsd os_linuxbsd.linuxbsd.editor.x86_64.c,5,13,28,46
../samples/decompilations/godot/thirdparty libwebp src dsp lossless_enc_sse41.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/servers rendering renderer_scene_cull.linuxbsd.editor.x86_64.c,32,163,426,621
../samples/decompilations/godot/thirdparty meshoptimizer simplifier.linuxbsd.editor.x86_64.c,3,13,80,96
../samples/decompilations/godot/editor plugins theme_editor_preview.linuxbsd.editor.x86_64.c,22,9,16,47
../samples/decompilations/godot/modules jolt_physics joints jolt_pin_joint_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene resources 3d convex_polygon_shape_3d.linuxbsd.editor.x86_64.c,6,1,19,26
../samples/decompilations/godot/scene 2d physics collision_shape_2d.linuxbsd.editor.x86_64.c,5,3,20,28
../samples/decompilations/godot/platform linuxbsd export export.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent intermOut.linuxbsd.editor.x86_64.c,10,2,25,37
../samples/decompilations/godot/scene resources placeholder_textures.linuxbsd.editor.x86_64.c,10,0,17,27
../samples/decompilations/godot/thirdparty miniupnpc src upnpdev.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/thirdparty pcre2 src pcre2_pattern_info_16.linuxbsd.editor.x86_64.c,0,1,1,2
../samples/decompilations/godot/modules jolt_physics shapes jolt_cylinder_shape_3d.linuxbsd.editor.x86_64.c,0,0,4,4
../samples/decompilations/godot/scene 3d xr_body_modifier_3d.linuxbsd.editor.x86_64.c,4,4,25,33
../samples/decompilations/godot/scene resources camera_texture.linuxbsd.editor.x86_64.c,6,4,18,28
../samples/decompilations/godot/thirdparty icu4c common ustrcase.linuxbsd.editor.x86_64.c,0,0,7,7
../samples/decompilations/godot/scene resources mesh_data_tool.linuxbsd.editor.x86_64.c,3,6,34,43
../samples/decompilations/godot/thirdparty embree kernels bvh bvh_builder_morton.linuxbsd.editor.x86_64.c,19,48,104,171
../samples/decompilations/godot/thirdparty vhacd src vhacdICHull.linuxbsd.editor.x86_64.c,1,25,22,48
../samples/decompilations/godot/thirdparty cvtt ConvectionKernels_BCCommon.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor debugger editor_debugger_server.linuxbsd.editor.x86_64.c,2,3,16,21
../samples/decompilations/godot/thirdparty libpng png.linuxbsd.editor.x86_64.c,7,2,35,44
../samples/decompilations/godot/scene 2d physics collision_polygon_2d.linuxbsd.editor.x86_64.c,5,6,24,35
../samples/decompilations/godot/scene resources 2d skeleton skeleton_modification_2d.linuxbsd.editor.x86_64.c,4,1,22,27
../samples/decompilations/godot/modules openxr register_types.linuxbsd.editor.x86_64.c,8,0,9,17
../samples/decompilations/godot/modules raycast lightmap_raycaster_embree.linuxbsd.editor.x86_64.c,4,7,18,29
../samples/decompilations/godot/modules gltf structures gltf_skeleton.linuxbsd.editor.x86_64.c,0,6,26,32
../samples/decompilations/godot/thirdparty icu4c common icudataver.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor plugins embedded_process.linuxbsd.editor.x86_64.c,6,4,16,26
../samples/decompilations/godot/core io file_access_memory.linuxbsd.editor.x86_64.c,3,1,15,19
../samples/decompilations/godot/thirdparty embree kernels common state.linuxbsd.editor.x86_64.c,2,5,29,36
../samples/decompilations/godot/editor editor_settings.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules gridmap editor grid_map_editor_plugin.linuxbsd.editor.x86_64.c,18,21,113,152
../samples/decompilations/godot/modules vorbis resource_importer_ogg_vorbis.linuxbsd.editor.x86_64.c,4,1,5,10
../samples/decompilations/godot/thirdparty icu4c common util.linuxbsd.editor.x86_64.c,0,3,7,10
../samples/decompilations/godot/thirdparty libtheora internal.linuxbsd.editor.x86_64.c,1,0,3,4
../samples/decompilations/godot/editor plugins asset_library_editor_plugin.linuxbsd.editor.x86_64.c,32,34,87,153
../samples/decompilations/godot/servers navigation navigation_path_query_result_2d.linuxbsd.editor.x86_64.c,0,0,17,17
../samples/decompilations/godot/thirdparty icu4c common ucnv_set.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libwebp src dsp yuv_mips_dsp_r2.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty freetype src cff cff.linuxbsd.editor.x86_64.c,23,15,45,83
../samples/decompilations/godot/thirdparty graphite src Intervals.linuxbsd.editor.x86_64.c,0,2,5,7
../samples/decompilations/godot/scene 3d physics physical_bone_3d.linuxbsd.editor.x86_64.c,5,5,23,33
../samples/decompilations/godot/thirdparty icu4c common rbbi.linuxbsd.editor.x86_64.c,1,6,11,18
../samples/decompilations/godot/core math transform_interpolator.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/thirdparty icu4c common dtintrv.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty recastnavigation Recast Source RecastRasterization.linuxbsd.editor.x86_64.c,0,7,5,12
../samples/decompilations/godot/thirdparty embree common lexers stringstream.linuxbsd.editor.x86_64.c,2,2,6,10
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Constraints PointConstraint.linuxbsd.editor.x86_64.c,0,0,8,8
../samples/decompilations/godot/modules fbx register_types.linuxbsd.editor.x86_64.c,6,11,36,53
../samples/decompilations/godot/editor plugins collision_shape_2d_editor_plugin.linuxbsd.editor.x86_64.c,8,4,10,22
../samples/decompilations/godot/modules jolt_physics shapes jolt_custom_user_data_shape.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/scene main resource_preloader.linuxbsd.editor.x86_64.c,3,9,33,45
../samples/decompilations/godot/modules gdscript gdscript_vm.linuxbsd.editor.x86_64.c,3,8,48,59
../samples/decompilations/godot/servers rendering dummy storage texture_storage.linuxbsd.editor.x86_64.c,0,0,6,6
../samples/decompilations/godot/core math triangle_mesh.linuxbsd.editor.x86_64.c,3,25,56,84
../samples/decompilations/godot/thirdparty rvo2 rvo2_2d RVOSimulator2d.linuxbsd.editor.x86_64.c,0,1,5,6
../samples/decompilations/godot/thirdparty zlib inftrees.linuxbsd.editor.x86_64.c,0,1,8,9
../samples/decompilations/godot/thirdparty libwebp src dsp yuv_neon.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty freetype src pfr pfr.linuxbsd.editor.x86_64.c,7,8,23,38
../samples/decompilations/godot/modules websocket editor editor_debugger_server_websocket.linuxbsd.editor.x86_64.c,3,3,10,16
../samples/decompilations/godot/thirdparty jolt_physics Jolt Skeleton SkeletalAnimation.linuxbsd.editor.x86_64.c,3,2,8,13
../samples/decompilations/godot/thirdparty mbedtls library cmac.linuxbsd.editor.x86_64.c,0,1,12,13
../samples/decompilations/godot/thirdparty libpng pngrtran.linuxbsd.editor.x86_64.c,1,17,125,143
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Vehicle VehicleController.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene 2d light_2d.linuxbsd.editor.x86_64.c,7,1,12,20
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-math.linuxbsd.editor.x86_64.c,0,7,25,32
../samples/decompilations/godot/editor import 3d resource_importer_obj.linuxbsd.editor.x86_64.c,16,8,34,58
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Body BodyInterface.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/platform linuxbsd dbus-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty zstd compress fse_compress.linuxbsd.editor.x86_64.c,10,6,16,32
../samples/decompilations/godot/thirdparty harfbuzz src hb-subset-repacker.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty mbedtls library error.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty basis_universal encoder basisu_backend.linuxbsd.editor.x86_64.c,9,22,123,154
../samples/decompilations/godot/modules mbedtls dtls_server_mbedtls.linuxbsd.editor.x86_64.c,3,0,4,7
../samples/decompilations/godot/modules gdscript gdscript_disassembler.linuxbsd.editor.x86_64.c,0,22,2,24
../samples/decompilations/godot/scene 3d physics static_body_3d.linuxbsd.editor.x86_64.c,5,2,16,23
../samples/decompilations/godot/thirdparty libktx lib dfdutils printdfd.linuxbsd.editor.x86_64.c,0,2,7,9
../samples/decompilations/godot/modules openxr extensions openxr_valve_analog_threshold_extension.linuxbsd.editor.x86_64.c,6,1,21,28
../samples/decompilations/godot/editor plugins texture_3d_editor_plugin.linuxbsd.editor.x86_64.c,12,4,12,28
../samples/decompilations/godot/thirdparty manifold src quickhull.linuxbsd.editor.x86_64.c,10,13,43,66
../samples/decompilations/godot/thirdparty embree common sys sysinfo.linuxbsd.editor.x86_64.c,2,0,6,8
../samples/decompilations/godot/modules openxr extensions openxr_fb_update_swapchain_extension.linuxbsd.editor.x86_64.c,0,1,7,8
../samples/decompilations/godot/thirdparty harfbuzz src hb-static.linuxbsd.editor.x86_64.c,3,18,63,84
../samples/decompilations/godot/modules theora video_stream_theora.linuxbsd.editor.x86_64.c,10,5,26,41
../samples/decompilations/godot/scene 3d navigation_link_3d.linuxbsd.editor.x86_64.c,4,4,7,15
../samples/decompilations/godot/scene register_scene_types.linuxbsd.editor.x86_64.c,93,3,41,137
../samples/decompilations/godot/scene resources 2d skeleton skeleton_modification_2d_stackholder.linuxbsd.editor.x86_64.c,5,0,10,15
../samples/decompilations/godot/thirdparty brotli dec decode.linuxbsd.editor.x86_64.c,5,17,57,79
../samples/decompilations/godot/thirdparty mbedtls library psa_crypto_pake.linuxbsd.editor.x86_64.c,1,0,0,1
../samples/decompilations/godot/thirdparty graphite src Font.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/scene resources 2d shape_2d.linuxbsd.editor.x86_64.c,6,0,18,24
../samples/decompilations/godot/scene resources video_stream.linuxbsd.editor.x86_64.c,5,2,15,22
../samples/decompilations/godot/core string translation_domain.linuxbsd.editor.x86_64.c,3,11,30,44
../samples/decompilations/godot/core input shortcut.linuxbsd.editor.x86_64.c,3,0,11,14
../samples/decompilations/godot/core templates a_hash_map.linuxbsd.editor.x86_64.c,10,126,42,178
../samples/decompilations/godot/thirdparty icu4c common unorm.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene resources 3d importer_mesh.linuxbsd.editor.x86_64.c,15,39,130,184
../samples/decompilations/godot/thirdparty thorvg src loaders svg tvgSvgUtil.linuxbsd.editor.x86_64.c,0,2,0,2
../samples/decompilations/godot/thirdparty icu4c common resource.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty meshoptimizer vfetchanalyzer.linuxbsd.editor.x86_64.c,1,0,4,5
../samples/decompilations/godot/thirdparty brotli common constants.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty mbedtls library pk_ecc.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-shaper-arabic.linuxbsd.editor.x86_64.c,18,56,178,252
../samples/decompilations/godot/servers rendering renderer_rd environment fog.linuxbsd.editor.x86_64.c,6,16,98,120
../samples/decompilations/godot/thirdparty icu4c common dictionarydata.linuxbsd.editor.x86_64.c,0,0,3,3
../samples/decompilations/godot/thirdparty mbedtls library rsa.linuxbsd.editor.x86_64.c,5,3,10,18
../samples/decompilations/godot/scene gui label.linuxbsd.editor.x86_64.c,11,16,60,87
../samples/decompilations/godot/scene main http_request.linuxbsd.editor.x86_64.c,3,8,31,42
../samples/decompilations/godot/thirdparty mbedtls library ssl_debug_helpers_generated.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core string string_name.linuxbsd.editor.x86_64.c,4,15,31,50
../samples/decompilations/godot/thirdparty libwebp sharpyuv sharpyuv_cpu.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty tinyexr tinyexr.linuxbsd.editor.x86_64.c,44,35,312,391
../samples/decompilations/godot/thirdparty libvorbis info.linuxbsd.editor.x86_64.c,0,3,28,31
../samples/decompilations/godot/thirdparty glad gl.linuxbsd.editor.x86_64.c,0,2,5,7
../samples/decompilations/godot/scene gui tab_container.linuxbsd.editor.x86_64.c,6,20,46,72
../samples/decompilations/godot/editor plugins packed_scene_editor_plugin.linuxbsd.editor.x86_64.c,15,4,12,31
../samples/decompilations/godot/modules godot_physics_2d godot_space_2d.linuxbsd.editor.x86_64.c,6,18,45,69
../samples/decompilations/godot/core object script_instance.linuxbsd.editor.x86_64.c,0,0,3,3
../samples/decompilations/godot/scene property_list_helper.linuxbsd.editor.x86_64.c,2,3,22,27
../samples/decompilations/godot/modules zip register_types.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/scene gui panel.linuxbsd.editor.x86_64.c,5,0,6,11
../samples/decompilations/godot/scene 3d spring_bone_collision_3d.linuxbsd.editor.x86_64.c,4,1,13,18
../samples/decompilations/godot/thirdparty libpng pngrio.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty freetype src base ftotval.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor plugins gizmos spring_arm_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,5,0,7,12
../samples/decompilations/godot/thirdparty icu4c common ruleiter.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/modules godot_physics_2d godot_broad_phase_2d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules mobile_vr register_types.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/servers audio_server.linuxbsd.editor.x86_64.c,20,71,155,246
../samples/decompilations/godot/thirdparty libwebp src dec vp8_dec.linuxbsd.editor.x86_64.c,23,3,15,41
../samples/decompilations/godot/thirdparty icu4c common rbbinode.linuxbsd.editor.x86_64.c,0,2,3,5
../samples/decompilations/godot/thirdparty mbedtls library psa_crypto_rsa.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/thirdparty miniupnpc src minissdpc.linuxbsd.editor.x86_64.c,2,2,19,23
../samples/decompilations/godot/thirdparty astcenc astcenc_pick_best_endpoint_format.linuxbsd.editor.x86_64.c,0,2,5,7
../samples/decompilations/godot/thirdparty icu4c common resbund_cnv.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules upnp upnp.linuxbsd.editor.x86_64.c,0,0,29,29
../samples/decompilations/godot/editor import resource_importer_dynamic_font.linuxbsd.editor.x86_64.c,8,1,8,17
../samples/decompilations/godot/modules navigation 3d nav_mesh_generator_3d.linuxbsd.editor.x86_64.c,12,10,46,68
../samples/decompilations/godot/thirdparty libwebp src utils bit_reader_utils.linuxbsd.editor.x86_64.c,1,0,3,4
../samples/decompilations/godot/thirdparty pcre2 src pcre2_study_16.linuxbsd.editor.x86_64.c,0,4,30,34
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent limits.linuxbsd.editor.x86_64.c,0,2,4,6
../samples/decompilations/godot/thirdparty libktx lib texture.linuxbsd.editor.x86_64.c,1,0,2,3
../samples/decompilations/godot/servers rendering rendering_server_globals.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules gdscript gdscript_byte_codegen.linuxbsd.editor.x86_64.c,32,75,176,283
../samples/decompilations/godot/thirdparty graphite src NameTable.linuxbsd.editor.x86_64.c,1,3,12,16
../samples/decompilations/godot/thirdparty libwebp sharpyuv sharpyuv_neon.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty embree kernels common rtcore.linuxbsd.editor.x86_64.c,0,8,12,20
../samples/decompilations/godot/scene 3d gpu_particles_collision_3d.linuxbsd.editor.x86_64.c,16,10,51,77
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent InfoSink.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty manifold src constructors.linuxbsd.editor.x86_64.c,6,23,76,105
../samples/decompilations/godot/thirdparty astcenc astcenc_weight_align.linuxbsd.editor.x86_64.c,0,1,13,14
../samples/decompilations/godot/editor export project_export.linuxbsd.editor.x86_64.c,28,39,66,133
../samples/decompilations/godot/modules gdscript gdscript_tokenizer.linuxbsd.editor.x86_64.c,1,12,48,61
../samples/decompilations/godot/scene 3d audio_listener_3d.linuxbsd.editor.x86_64.c,4,0,9,13
../samples/decompilations/godot/thirdparty meshoptimizer vertexfilter.linuxbsd.editor.x86_64.c,0,2,15,17
../samples/decompilations/godot/thirdparty pcre2 src pcre2_jit_compile_32.linuxbsd.editor.x86_64.c,58,43,125,226
../samples/decompilations/godot/thirdparty thorvg src renderer sw_engine tvgSwMath.linuxbsd.editor.x86_64.c,0,1,0,1
../samples/decompilations/godot/core io config_file.linuxbsd.editor.x86_64.c,2,12,71,85
../samples/decompilations/godot/thirdparty enet packet.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/thirdparty icu4c common umapfile.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules godot_physics_2d godot_area_2d.linuxbsd.editor.x86_64.c,0,1,17,18
../samples/decompilations/godot/thirdparty icu4c common ustr_wcs.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty rvo2 rvo2_2d Agent2d.linuxbsd.editor.x86_64.c,0,0,14,14
../samples/decompilations/godot/scene gui separator.linuxbsd.editor.x86_64.c,9,0,10,19
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Vehicle VehicleDifferential.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libwebp src enc picture_csp_enc.linuxbsd.editor.x86_64.c,0,3,18,21
../samples/decompilations/godot/thirdparty mbedtls library poly1305.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/thirdparty astcenc astcenc_partition_tables.linuxbsd.editor.x86_64.c,1,2,10,13
../samples/decompilations/godot/thirdparty libwebp src mux anim_encode.linuxbsd.editor.x86_64.c,4,6,21,31
../samples/decompilations/godot/main main.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene 2d cpu_particles_2d.linuxbsd.editor.x86_64.c,25,12,59,96
../samples/decompilations/godot/modules jolt_physics shapes jolt_box_shape_3d.linuxbsd.editor.x86_64.c,0,0,3,3
../samples/decompilations/godot/thirdparty pcre2 src pcre2_ord2utf_32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/platform ios export godot_plugin_config.linuxbsd.editor.x86_64.c,1,3,24,28
../samples/decompilations/godot/thirdparty pcre2 src pcre2_maketables_16.linuxbsd.editor.x86_64.c,1,1,3,5
../samples/decompilations/godot/thirdparty openxr src external jsoncpp src lib_json json_value.linuxbsd.editor.x86_64.c,3,18,51,72
../samples/decompilations/godot/modules multiplayer editor multiplayer_editor_plugin.linuxbsd.editor.x86_64.c,8,15,25,48
../samples/decompilations/godot/modules multiplayer editor replication_editor.linuxbsd.editor.x86_64.c,12,18,42,72
../samples/decompilations/godot/thirdparty mbedtls library base64.linuxbsd.editor.x86_64.c,0,2,3,5
../samples/decompilations/godot/scene resources 2d skeleton skeleton_modification_2d_fabrik.linuxbsd.editor.x86_64.c,5,11,35,51
../samples/decompilations/godot/thirdparty mbedtls library ssl_client.linuxbsd.editor.x86_64.c,2,0,1,3
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics PhysicsUpdateContext.linuxbsd.editor.x86_64.c,0,1,11,12
../samples/decompilations/godot/modules godot_physics_2d godot_step_2d.linuxbsd.editor.x86_64.c,4,2,16,22
../samples/decompilations/godot/servers rendering renderer_scene_render.linuxbsd.editor.x86_64.c,0,0,6,6
../samples/decompilations/godot/modules webxr webxr_interface_js.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor rename_dialog.linuxbsd.editor.x86_64.c,13,10,24,47
../samples/decompilations/godot/modules jolt_physics joints jolt_cone_twist_joint_3d.linuxbsd.editor.x86_64.c,0,0,0,0
