File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/godot/rerolled/rerollededitor plugins line_2d_editor_plugin.linuxbsd.editor.x86_64.c,16,0,13,29,45657
../samples/decompilations/godot/rerolled/rerolledcore os time.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty openxr src loader runtime_interface.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor debugger debug_adapter debug_adapter_parser.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty thorvg src renderer tvgCanvas.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c i18n ucln_in.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources 3d skin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules astcenc image_compress_astcenc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledcore math vector4.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore io packet_peer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules upnp upnp.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering rendering_device_driver.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty manifold src boolean3.linuxbsd.editor.x86_64.c,6,18,38,62,34511
../samples/decompilations/godot/rerolled/rerolledrerolledcore math color.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty pcre2 src pcre2_xclass_16.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 2d audio_listener_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules openxr extensions openxr_local_floor_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources texture_rd.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty graphite src Sparse.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty rvo2 rvo2_3d Agent3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty thorvg src renderer sw_engine tvgSwShape.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledcore object script_language_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledmodules websocket register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd effects fsr.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common utrie2.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src enc picture_enc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules jsonrpc register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-ot-shape-fallback.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libktx lib swap.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty freetype src lzw ftlzw.linuxbsd.editor.x86_64.c,4,3,2,9,7083
../samples/decompilations/godot/rerolled/rerollededitor plugins gizmos reflection_probe_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty astcenc astcenc_ideal_endpoints_and_weights.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 3d bone_attachment_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules godot_physics_2d godot_physics_server_2d.linuxbsd.editor.x86_64.c,21,13,45,79,143339
../samples/decompilations/godot/rerolled/rerolledscene 3d navigation_region_3d.linuxbsd.editor.x86_64.c,8,8,32,48,163848
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Constraints FixedConstraint.linuxbsd.editor.x86_64.c,0,0,10,10,44603
../samples/decompilations/godot/rerolled/rerolledthirdparty embree kernels common alloc.linuxbsd.editor.x86_64.c,5,11,26,42,22080
../samples/decompilations/godot/rerolled/rerolledrerolledservers audio effects eq_filter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor editor_audio_buses.linuxbsd.editor.x86_64.c,33,59,162,254,297367
../samples/decompilations/godot/rerolled/rerollededitor filesystem_dock.linuxbsd.editor.x86_64.c,47,92,250,389,537650
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty thorvg src renderer tvgLoader.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules openxr action_map openxr_interaction_profile.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules bcdec image_decompress_bcdec.linuxbsd.editor.x86_64.c,2,1,35,38,27357
../samples/decompilations/godot/rerolled/rerolledthirdparty libtheora idct.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty mbedtls library pkcs7.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty astcenc astcenc_diagnostic_trace.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty glslang SPIRV SPVRemapper.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules godot_physics_2d godot_body_pair_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules basis_universal register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledscene resources text_paragraph.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-font.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules godot_physics_3d register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common locid.linuxbsd.editor.x86_64.c,0,13,16,29,57052
../samples/decompilations/godot/rerolled/rerolleddrivers vulkan rendering_context_driver_vulkan.linuxbsd.editor.x86_64.c,1,14,52,67,67623
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty pcre2 src pcre2_tables_16.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources 3d navigation_mesh_source_geometry_data_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd effects ss_effects.linuxbsd.editor.x86_64.c,9,6,134,149,239682
../samples/decompilations/godot/rerolled/rerolledrerolledscene 3d physics joints pin_joint_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins color_channel_selector.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledmodules navigation nav_agent.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering dummy storage texture_storage.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins collision_shape_2d_editor_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor group_settings_editor.linuxbsd.editor.x86_64.c,12,24,88,124,145028
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Physics Collision Shape PlaneShape.linuxbsd.editor.x86_64.c,3,1,9,13,27589
../samples/decompilations/godot/rerolled/rerolledmodules gdscript language_server gdscript_language_protocol.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui panel_container.linuxbsd.editor.x86_64.c,8,2,7,17,26166
../samples/decompilations/godot/rerolled/rerolledthirdparty misc fastlz.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor gui editor_bottom_panel.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules webp image_loader_webp.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore object callable_method_pointer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins navigation_obstacle_3d_editor_plugin.linuxbsd.editor.x86_64.c,19,9,32,60,114282
../samples/decompilations/godot/rerolled/rerollededitor editor_vcs_interface.linuxbsd.editor.x86_64.c,18,3,49,70,223134
../samples/decompilations/godot/rerolled/rerolledrerolledmodules multiplayer scene_multiplayer.linuxbsd.editor.x86_64.c,10,13,69,92,224760
../samples/decompilations/godot/rerolled/rerolledthirdparty libtheora huffdec.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins editor_plugin_settings.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules godot_physics_2d godot_body_direct_state_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty thorvg src renderer sw_engine tvgSwStroke.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules multiplayer scene_replication_config.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins gizmos navigation_region_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,8,4,18,30,43389
../samples/decompilations/godot/rerolled/rerolledrerolledscene 3d physics collision_polygon_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c i18n uspoof_impl.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty astcenc astcenc_entry.linuxbsd.editor.x86_64.c,3,3,12,18,23644
../samples/decompilations/godot/rerolled/rerolledmodules navigation 2d godot_navigation_server_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty freetype src sfnt sfnt.linuxbsd.editor.x86_64.c,27,44,141,212,141602
../samples/decompilations/godot/rerolled/rerolledcore io file_access.linuxbsd.editor.x86_64.c,5,6,37,48,378608
../samples/decompilations/godot/rerolled/rerolledthirdparty zstd compress fse_compress.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Collision Shape TaperedCapsuleShape.linuxbsd.editor.x86_64.c,0,0,8,8,28972
../samples/decompilations/godot/rerolled/rerolledrerollededitor animation_track_editor_plugins.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules gdscript editor gdscript_highlighter.linuxbsd.editor.x86_64.c,17,23,70,110,125635
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common serv.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources style_box.linuxbsd.editor.x86_64.c,6,2,22,30,101160
../samples/decompilations/godot/rerolled/rerolledmodules jolt_physics joints jolt_slider_joint_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty icu4c common ucln_cmn.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty icu4c common uvectr64.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty mbedtls library ssl_tls13_server.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty harfbuzz src hb-shape-plan.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty libwebp src dsp alpha_processing_mips_dsp_r2.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty astcenc astcenc_weight_quant_xfer_tables.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules jolt_physics objects jolt_soft_body_3d.linuxbsd.editor.x86_64.c,7,12,39,58,59842
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common uinvchar.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins gizmos mesh_instance_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics PhysicsScene.linuxbsd.editor.x86_64.c,18,15,42,75,50900
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common ucnv_u7.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules gltf skin_tool.linuxbsd.editor.x86_64.c,22,53,118,193,140333
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty minizip zip.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libwebp src utils color_cache_utils.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolleddrivers alsa audio_driver_alsa.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common mlbe.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources visual_shader_particle_nodes.linuxbsd.editor.x86_64.c,27,15,47,89,246884
../samples/decompilations/godot/rerolled/rerolledscene 3d physics shape_cast_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules openxr extensions openxr_visibility_mask_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules webrtc webrtc_multiplayer_peer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty icu4c common uset.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules tinyexr register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libktx lib dfdutils vk2dfd.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins gizmos sprite_base_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucnvmbcs.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledplatform linuxbsd libudev-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty openxr src loader manifest_file.linuxbsd.editor.x86_64.c,12,7,61,80,77112
../samples/decompilations/godot/rerolled/rerolledcore io file_access_encrypted.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerollededitor gui editor_scene_tabs.linuxbsd.editor.x86_64.c,11,12,27,50,89810
../samples/decompilations/godot/rerolled/rerolledmodules gltf gltf_state.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor import resource_importer_imagefont.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules openxr editor openxr_binding_modifiers_dialog.linuxbsd.editor.x86_64.c,11,5,12,28,59542
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library memory_buffer_alloc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library ssl_client.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore math vector2i.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Physics Body Body.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules openxr extensions openxr_pico_controller_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules jolt_physics spaces jolt_contact_listener_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor export export_template_manager.linuxbsd.editor.x86_64.c,18,14,30,62,153592
../samples/decompilations/godot/rerolled/rerollededitor scene_create_dialog.linuxbsd.editor.x86_64.c,21,6,12,39,68630
../samples/decompilations/godot/rerolled/rerollededitor script_create_dialog.linuxbsd.editor.x86_64.c,29,14,32,75,133500
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dsp lossless_enc_sse2.linuxbsd.editor.x86_64.c,9,1,35,45,43088
../samples/decompilations/godot/rerolled/rerolledscene 3d decal.linuxbsd.editor.x86_64.c,6,1,13,20,110605
../samples/decompilations/godot/rerolled/rerolledrerolleddrivers png resource_saver_png.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty basis_universal encoder basisu_resampler.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor export editor_export.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty miniupnpc src igd_desc_parse.linuxbsd.editor.x86_64.c,5,0,0,5,2670
../samples/decompilations/godot/rerolled/rerolledrerolledscene gui texture_rect.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Collision Shape ConvexHullShape.linuxbsd.editor.x86_64.c,17,14,77,108,96719
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dsp upsampling_sse2.linuxbsd.editor.x86_64.c,35,0,14,49,75846
../samples/decompilations/godot/rerolled/rerolledthirdparty manifold src sort.linuxbsd.editor.x86_64.c,17,50,85,152,93236
../samples/decompilations/godot/rerolled/rerolledrerolledservers rendering rendering_light_culler.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Character CharacterBase.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins gizmos ray_cast_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor debugger editor_file_server.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common ucnv_cb.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolleddrivers gles3 rasterizer_canvas_gles3.linuxbsd.editor.x86_64.c,0,47,76,123,208686
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Core JobSystemWithBarrier.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library platform.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor import resource_importer_bitmask.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libpng png.linuxbsd.editor.x86_64.c,9,2,35,46,40682
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledmodules vhacd register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules openxr action_map openxr_action_map.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty meshoptimizer vcacheoptimizer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins material_editor_plugin.linuxbsd.editor.x86_64.c,30,6,17,53,141911
../samples/decompilations/godot/rerolled/rerolledrerolledrerollededitor plugins gizmos geometry_instance_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty harfbuzz src hb-aat-layout.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library ecp_curves.linuxbsd.editor.x86_64.c,2,2,14,18,17116
../samples/decompilations/godot/rerolled/rerolledscene 2d light_2d.linuxbsd.editor.x86_64.c,9,1,12,22,151756
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucharstrie.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common servlkf.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules webp register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty zlib uncompr.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty mbedtls library aesce.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty glslang SPIRV InReadableOrder.linuxbsd.editor.x86_64.c,4,5,3,12,13078
../samples/decompilations/godot/rerolled/rerolledthirdparty glslang glslang MachineIndependent ParseContextBase.linuxbsd.editor.x86_64.c,12,16,39,67,122158
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucurr.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledscene 3d physics vehicle_body_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins gizmos marker_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd storage_rd render_data_rd.linuxbsd.editor.x86_64.c,5,0,4,9,11974
../samples/decompilations/godot/rerolled/rerolledthirdparty pcre2 src pcre2_ord2utf_32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor rename_dialog.linuxbsd.editor.x86_64.c,30,10,24,64,95000
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty icu4c common unormcmp.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty embree kernels common device.linuxbsd.editor.x86_64.c,2,15,14,31,21685
../samples/decompilations/godot/rerolled/rerolledrerollededitor debugger editor_profiler.linuxbsd.editor.x86_64.c,15,34,81,130,150909
../samples/decompilations/godot/rerolled/rerolledthirdparty libvorbis window.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules godot_physics_3d godot_body_3d.linuxbsd.editor.x86_64.c,4,1,24,29,40937
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common lsr.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libvorbis floor0.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty clipper2 src clipper.engine.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins path_3d_editor_plugin.linuxbsd.editor.x86_64.c,17,12,40,69,152408
../samples/decompilations/godot/rerolled/rerolledscene 3d sprite_3d.linuxbsd.editor.x86_64.c,16,30,89,135,387399
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libwebp src dsp cost.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common rbbisetb.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty thorvg src renderer sw_engine tvgSwMath.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library psa_crypto_aead.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor themes editor_scale.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene animation animation_node_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty astcenc astcenc_color_unquantize.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src enc vp8l_enc.linuxbsd.editor.x86_64.c,18,5,37,60,29291
../samples/decompilations/godot/rerolled/rerolledthirdparty meshoptimizer vertexfilter.linuxbsd.editor.x86_64.c,1,2,15,18,11593
../samples/decompilations/godot/rerolled/rerolledthirdparty graphite src gr_face.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules jolt_physics joints jolt_joint_3d.linuxbsd.editor.x86_64.c,1,0,1,2,9770
../samples/decompilations/godot/rerolled/rerolledrerolledmodules gltf editor editor_import_blend_runner.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library debug.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common charstr.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dsp filters.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins gizmos light_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libktx lib dfdutils createdfd.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 2d polygon_2d.linuxbsd.editor.x86_64.c,13,7,47,67,242815
../samples/decompilations/godot/rerolled/rerolledservers audio_server.linuxbsd.editor.x86_64.c,29,69,147,245,457895
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd pipeline_cache_rd.linuxbsd.editor.x86_64.c,1,1,7,9,9105
../samples/decompilations/godot/rerolled/rerolledthirdparty rvo2 rvo2_2d Obstacle2d.linuxbsd.editor.x86_64.c,1,0,0,1,196
../samples/decompilations/godot/rerolled/rerolledthirdparty jpeg-compressor jpgd.linuxbsd.editor.x86_64.c,15,18,86,119,117644
../samples/decompilations/godot/rerolled/rerollededitor plugins animation_tree_editor_plugin.linuxbsd.editor.x86_64.c,19,13,16,48,61873
