File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/godot/rerolled/rerolledplatform linuxbsd tts_linux.linuxbsd.editor.x86_64.c,3,12,29,44,42600
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledcore math a_star.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libktx lib dfdutils colourspaces.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty miniupnpc src upnpreplyparse.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources camera_attributes.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library md.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Core JobSystemWithBarrier.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerollededitor plugins gizmos ray_cast_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty msdfgen core DistanceMapping.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor gui editor_validation_panel.linuxbsd.editor.x86_64.c,11,6,28,45,55033
../samples/decompilations/godot/rerolled/rerolledthirdparty embree kernels common state.linuxbsd.editor.x86_64.c,19,5,29,53,176930
../samples/decompilations/godot/rerolled/rerolledcore os mutex.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledscene gui scroll_bar.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty meshoptimizer allocator.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules upnp register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui menu_button.linuxbsd.editor.x86_64.c,7,4,24,35,75737
../samples/decompilations/godot/rerolled/rerollededitor plugins version_control_editor_plugin.linuxbsd.editor.x86_64.c,14,30,74,118,219698
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty pcre2 src pcre2_valid_utf_16.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules ktx register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules fbx fbx_state.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libtheora x86 x86state.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty thorvg src renderer tvgShape.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libvorbis lpc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore io packet_peer_dtls.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules text_server_adv text_server_adv.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library oid.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty rvo2 rvo2_2d KdTree2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor debugger editor_debugger_server.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty jolt_physics Jolt Physics Body Body.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules openxr extensions openxr_fb_foveation_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore math a_star.linuxbsd.editor.x86_64.c,8,33,92,133,306693
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty libktx lib vkformat_typesize.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledscene resources audio_stream_polyphonic.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 2d multimesh_instance_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui view_panner.linuxbsd.editor.x86_64.c,7,0,8,15,30517
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common uts46.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins mesh_instance_3d_editor_plugin.linuxbsd.editor.x86_64.c,20,12,34,66,110722
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty misc r128.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-ot-cff2-table.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins navigation_link_2d_editor_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolleddrivers coremidi midi_driver_coremidi.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledscene resources mesh_texture.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerollededitor code_editor.linuxbsd.editor.x86_64.c,21,31,76,128,211306
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledmodules interactive_music audio_stream_synchronized.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore io file_access_zip.linuxbsd.editor.x86_64.c,4,5,20,29,33514
../samples/decompilations/godot/rerolled/rerolledrerolledmodules text_server_adv text_server_adv.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering rendering_server_default.linuxbsd.editor.x86_64.c,5,3,96,104,740460
../samples/decompilations/godot/rerolled/rerolledmodules openxr extensions openxr_mxink_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libtheora quant.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerollededitor editor_locale_dialog.linuxbsd.editor.x86_64.c,13,9,24,46,81721
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libwebp src dec tree_dec.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor editor_layouts_dialog.linuxbsd.editor.x86_64.c,17,6,25,48,68786
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledplatform web api api.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common uloc.linuxbsd.editor.x86_64.c,16,15,25,56,36330
../samples/decompilations/godot/rerolled/rerolledrerolledmodules openxr extensions openxr_hand_interaction_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore math vector4.linuxbsd.editor.x86_64.c,2,0,11,13,13901
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty zstd decompress huf_decompress_amd64.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui color_rect.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 3d skeleton_ik_3d.linuxbsd.editor.x86_64.c,7,4,20,31,152483
../samples/decompilations/godot/rerolled/rerolledmodules mbedtls tls_context_mbedtls.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty mbedtls library pkparse.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledscene 3d marker_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers navigation navigation_path_query_parameters_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules openxr extensions openxr_extension_wrapper_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty pcre2 src pcre2_error_32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library net_sockets.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty glslang SPIRV SpvPostProcess.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dsp rescaler.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Collision Shape SphereShape.linuxbsd.editor.x86_64.c,3,0,4,7,20298
../samples/decompilations/godot/rerolled/rerollededitor editor_locale_dialog.linuxbsd.editor.x86_64.c,13,9,24,46,81721
../samples/decompilations/godot/rerolled/rerolledthirdparty recastnavigation Recast Source RecastMeshDetail.linuxbsd.editor.x86_64.c,3,7,46,56,29638
../samples/decompilations/godot/rerolled/rerolledrerolledcore variant callable_bind.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore object undo_redo.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene main missing_node.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins embedded_process.linuxbsd.editor.x86_64.c,6,4,16,26,41400
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty mbedtls library pk_wrap.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty glslang glslang MachineIndependent RemoveTree.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty thorvg src loaders svg tvgSvgPath.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules openxr scene openxr_composition_layer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui scroll_bar.linuxbsd.editor.x86_64.c,9,4,11,24,71675
../samples/decompilations/godot/rerolled/rerolledthirdparty libvorbis codebook.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Collision Shape Shape.linuxbsd.editor.x86_64.c,42,24,56,122,69566
../samples/decompilations/godot/rerolled/rerolleddrivers windows net_socket_winsock.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty zstd compress zstd_lazy.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules register_module_types.gen.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui progress_bar.linuxbsd.editor.x86_64.c,6,0,14,20,65327
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty graphite src gr_logging.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor project_manager project_dialog.linuxbsd.editor.x86_64.c,17,21,63,101,184609
../samples/decompilations/godot/rerolled/rerolledmodules openxr extensions openxr_fb_update_swapchain_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty msdfgen core render-sdf.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty meshoptimizer vertexcodec.linuxbsd.editor.x86_64.c,13,4,16,33,17650
../samples/decompilations/godot/rerolled/rerolledcore string string_builder.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common putil.linuxbsd.editor.x86_64.c,1,1,6,8,10178
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledscene gui color_rect.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledplatform web api api.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Physics Collision Shape CompoundShape.linuxbsd.editor.x86_64.c,17,2,23,42,38706
../samples/decompilations/godot/rerolled/rerolledthirdparty glslang SPIRV SpvPostProcess.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 2d cpu_particles_2d.linuxbsd.editor.x86_64.c,34,12,59,105,415913
../samples/decompilations/godot/rerolled/rerolledscene 2d line_2d.linuxbsd.editor.x86_64.c,6,2,13,21,195985
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-aat-map.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins text_editor.linuxbsd.editor.x86_64.c,23,9,21,53,101984
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledmodules upnp register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Renderer DebugRendererSimple.linuxbsd.editor.x86_64.c,2,1,3,6,5214
../samples/decompilations/godot/rerolled/rerolledthirdparty miniupnpc src miniupnpc.linuxbsd.editor.x86_64.c,8,6,10,24,9718
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledcore variant array.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Core IssueReporting.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledplatform linuxbsd export export.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledscene 2d line_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty misc r128.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty libwebp src utils color_cache_utils.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty mbedtls library x509_crl.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledplatform linuxbsd tts_linux.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Collision BroadPhase BroadPhaseQuadTree.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules gltf gltf_document.linuxbsd.editor.x86_64.c,115,131,442,688,1042257
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Physics Collision Shape MeshShape.linuxbsd.editor.x86_64.c,31,22,131,184,238530
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Physics Vehicle VehicleConstraint.linuxbsd.editor.x86_64.c,12,10,17,39,69022
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty manifold src smoothing.linuxbsd.editor.x86_64.c,5,41,60,106,92526
../samples/decompilations/godot/rerolled/rerolledrerolledmodules gltf extensions gltf_document_extension_texture_webp.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Ragdoll Ragdoll.linuxbsd.editor.x86_64.c,16,14,57,87,57252
../samples/decompilations/godot/rerolled/rerolledmodules navigation nav_obstacle.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library ecjpake.linuxbsd.editor.x86_64.c,5,0,3,8,8028
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty mbedtls library version.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledscene 2d canvas_modulate.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty basis_universal encoder basisu_kernels_sse.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty zstd common pool.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules gltf editor editor_scene_exporter_gltf_plugin.linuxbsd.editor.x86_64.c,12,11,36,59,63005
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty astcenc astcenc_ideal_endpoints_and_weights.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui graph_element.linuxbsd.editor.x86_64.c,7,2,13,22,64726
../samples/decompilations/godot/rerolled/rerolledthirdparty zstd common threading.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolleddrivers gles3 effects copy_effects.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common usetiter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty harfbuzz src hb-subset-input.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty basis_universal encoder basisu_backend.linuxbsd.editor.x86_64.c,13,22,123,158,69498
../samples/decompilations/godot/rerolled/rerolledplatform web export export_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore variant array.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library ripemd160.linuxbsd.editor.x86_64.c,5,0,3,8,14178
../samples/decompilations/godot/rerolled/rerolledrerolledmodules openxr extensions openxr_local_floor_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucnv_u8.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty msdfgen core Scanline.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty msdfgen core edge-coloring.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules webxr register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty miniupnpc src connecthostport.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty embree kernels bvh bvh_intersector_hybrid4_bvh4.linuxbsd.editor.x86_64.c,101,62,100,263,556924
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library psa_crypto_ecp.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libwebp src dec idec_dec.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Constraints DistanceConstraint.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources shader.linuxbsd.editor.x86_64.c,13,14,61,88,154963
../samples/decompilations/godot/rerolled/rerollededitor plugins gizmos gizmo_3d_helper.linuxbsd.editor.x86_64.c,2,0,2,4,10705
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledservers audio effects audio_effect_hard_limiter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledscene resources 3d sphere_shape_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucnvbocu.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 3d marker_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledservers physics_server_2d_wrap_mt.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledscene 2d parallax_background.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering shader_language.linuxbsd.editor.x86_64.c,57,178,531,766,777436
../samples/decompilations/godot/rerolled/rerollededitor action_map_editor.linuxbsd.editor.x86_64.c,15,21,48,84,119584
../samples/decompilations/godot/rerolled/rerolledthirdparty msdfgen core EdgeHolder.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore io ip.linuxbsd.editor.x86_64.c,10,10,45,65,114571
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library psa_crypto.linuxbsd.editor.x86_64.c,10,3,7,20,68161
../samples/decompilations/godot/rerolled/rerolledservers xr xr_face_tracker.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty misc qoa.linuxbsd.editor.x86_64.c,1,1,13,15,5839
../samples/decompilations/godot/rerolled/rerolledcore core_bind.linuxbsd.editor.x86_64.c,43,66,200,309,1241538
../samples/decompilations/godot/rerolled/rerollededitor editor_undo_redo_manager.linuxbsd.editor.x86_64.c,4,7,37,48,116460
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Vehicle VehicleController.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers audio effects audio_effect_hard_limiter.linuxbsd.editor.x86_64.c,9,1,16,26,52617
../samples/decompilations/godot/rerolled/rerolleddrivers alsa asound-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty enet host.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolleddrivers register_driver_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules jolt_physics shapes jolt_custom_motion_shape.linuxbsd.editor.x86_64.c,3,0,0,3,8781
../samples/decompilations/godot/rerolled/rerolledrerollededitor project_manager quick_settings_dialog.linuxbsd.editor.x86_64.c,13,18,23,54,63394
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Vehicle VehicleAntiRollBar.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ubrk.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common rbbi_cache.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucol_swp.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common unistr_titlecase_brkiter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers movie_writer movie_writer_pngwav.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-ot-shaper-use.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics SoftBody SoftBodyMotionProperties.linuxbsd.editor.x86_64.c,32,17,51,100,72343
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libwebp src enc picture_tools_enc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins gizmos camera_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucasemap_titlecase_brkiter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty thorvg src renderer sw_engine tvgSwRenderer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledcore io image.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty thorvg src common tvgStr.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty graphite src Face.linuxbsd.editor.x86_64.c,2,0,8,10,6923
../samples/decompilations/godot/rerolled/rerolledplatform windows export export.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules godot_physics_2d register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules text_server_adv register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui spin_box.linuxbsd.editor.x86_64.c,14,10,18,42,162932
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common locdspnm.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledplatform macos export export_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty enet protocol.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libwebp src dsp lossless_enc_neon.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Vehicle VehicleTrack.linuxbsd.editor.x86_64.c,0,0,0,0,2244
../samples/decompilations/godot/rerolled/rerolledthirdparty misc pcg.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins particle_process_material_editor_plugin.linuxbsd.editor.x86_64.c,14,9,18,41,77897
../samples/decompilations/godot/rerolled/rerollededitor export editor_export_platform_pc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules jolt_physics spaces jolt_job_system.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty recastnavigation Recast Source RecastFilter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library ccm.linuxbsd.editor.x86_64.c,4,2,9,15,8016
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library psa_util.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor localization_editor.linuxbsd.editor.x86_64.c,17,22,59,98,134824
../samples/decompilations/godot/rerolled/rerolledscene 3d label_3d.linuxbsd.editor.x86_64.c,22,9,47,78,353297
../samples/decompilations/godot/rerolled/rerolledservers rendering rendering_context_driver.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Collision Shape PlaneShape.linuxbsd.editor.x86_64.c,3,1,9,13,27589
../samples/decompilations/godot/rerolled/rerolledrerolledmodules godot_physics_3d joints godot_generic_6dof_joint_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd effects luminance.linuxbsd.editor.x86_64.c,5,8,45,58,64950
../samples/decompilations/godot/rerolled/rerolledscene resources theme.linuxbsd.editor.x86_64.c,32,107,242,381,611793
